date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1999-03-17 00:00:00,British Virgin Islands,Dominican Republic,0,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,True
1999-03-17 00:00:00,Costa Rica,Belize,7,0,UNCAF Cup,San José,Costa Rica,False
1999-03-17 00:00:00,Guatemala,Nicaragua,1,0,UNCAF Cup,San José,Costa Rica,True
1999-03-17 00:00:00,Haiti,Puerto Rico,2,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,False
1999-03-19 00:00:00,British Virgin Islands,Puerto Rico,5,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,True
1999-03-19 00:00:00,Guatemala,El Salvador,1,1,UNCAF Cup,San José,Costa Rica,True
1999-03-19 00:00:00,Haiti,Dominican Republic,4,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,False
1999-03-19 00:00:00,Honduras,Belize,5,1,UNCAF Cup,San José,Costa Rica,True
1999-03-20 00:00:00,Georgia,Ukraine,0,1,Friendly,Tbilisi,Georgia,False
1999-03-21 00:00:00,Costa Rica,Honduras,0,1,UNCAF Cup,San José,Costa Rica,False
1999-03-21 00:00:00,Dominican Republic,Puerto Rico,2,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,True
1999-03-21 00:00:00,El Salvador,Nicaragua,1,0,UNCAF Cup,San José,Costa Rica,True
1999-03-21 00:00:00,Haiti,British Virgin Islands,6,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,False
1999-03-24 00:00:00,Costa Rica,Guatemala,1,0,UNCAF Cup,San José,Costa Rica,False
1999-03-24 00:00:00,Honduras,El Salvador,3,1,UNCAF Cup,San José,Costa Rica,True
1999-03-26 00:00:00,Costa Rica,Honduras,1,2,UNCAF Cup,San José,Costa Rica,False
1999-03-26 00:00:00,Guatemala,El Salvador,1,0,UNCAF Cup,San José,Costa Rica,True
1999-03-26 00:00:00,Portugal,Azerbaijan,7,0,UEFA Euro qualification,Guimarães,Portugal,False
1999-03-27 00:00:00,Andorra,Iceland,0,2,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False
1999-03-27 00:00:00,Armenia,Russia,0,3,UEFA Euro qualification,Yerevan,Armenia,False
1999-03-27 00:00:00,Belarus,Switzerland,0,1,UEFA Euro qualification,Minsk,Belarus,False
1999-03-27 00:00:00,Belgium,Bulgaria,0,1,Friendly,Brussels,Belgium,False
1999-03-27 00:00:00,Czech Republic,Lithuania,2,0,UEFA Euro qualification,Teplice,Czech Republic,False
1999-03-27 00:00:00,Denmark,Italy,1,2,UEFA Euro qualification,Copenhagen,Denmark,False
1999-03-27 00:00:00,England,Poland,3,1,UEFA Euro qualification,London,England,False
1999-03-27 00:00:00,France,Ukraine,0,0,UEFA Euro qualification,Saint-Denis,France,False
1999-03-27 00:00:00,Georgia,Slovenia,1,1,UEFA Euro qualification,Tbilisi,Georgia,False
1999-03-27 00:00:00,Greece,Norway,0,2,UEFA Euro qualification,Athens,Greece,False
1999-03-27 00:00:00,Hungary,Liechtenstein,5,0,UEFA Euro qualification,Budapest,Hungary,False
1999-03-27 00:00:00,Northern Ireland,Germany,0,3,UEFA Euro qualification,Belfast,Northern Ireland,False
1999-03-27 00:00:00,Romania,Slovakia,0,0,UEFA Euro qualification,Bucharest,Romania,False
1999-03-27 00:00:00,Spain,Austria,9,0,UEFA Euro qualification,Valencia,Spain,False
1999-03-27 00:00:00,Sweden,Luxembourg,2,0,UEFA Euro qualification,Gothenburg,Sweden,False
1999-03-27 00:00:00,Turkey,Moldova,2,0,UEFA Euro qualification,Istanbul,Turkey,False
1999-03-28 00:00:00,Costa Rica,El Salvador,4,0,UNCAF Cup,San José,Costa Rica,False
1999-03-28 00:00:00,Honduras,Guatemala,0,2,UNCAF Cup,San José,Costa Rica,True
1999-03-28 00:00:00,Israel,Cyprus,3,0,UEFA Euro qualification,Ramat-Gan,Israel,False
