date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1937-06-25 00:00:00,Latvia,Germany,1,3,Friendly,Riga,Latvia,False
1937-06-27 00:00:00,Romania,Sweden,2,2,Friendly,Bucharest,Romania,False
1937-06-29 00:00:00,Finland,Germany,0,2,FIFA World Cup qualification,Helsinki,Finland,False
1937-07-04 00:00:00,Poland,Romania,2,4,Friendly,Łódź,Poland,False
1937-07-14 00:00:00,Estonia,Romania,2,1,Friendly,Tallinn,Estonia,False
1937-07-29 00:00:00,Latvia,Lithuania,4,2,FIFA World Cup qualification,Riga,Latvia,False
1937-08-01 00:00:00,Yugoslavia,Turkey,3,1,Friendly,Belgrade,Yugoslavia,False
1937-08-19 00:00:00,Finland,Estonia,0,1,FIFA World Cup qualification,Turku,Finland,False
1937-08-22 00:00:00,Norway,Basque Country,1,3,Friendly,Oslo,Norway,False
1937-08-29 00:00:00,Germany,Estonia,4,1,FIFA World Cup qualification,Königsberg,Germany,False
1937-08-29 00:00:00,Denmark,Basque Country,1,11,Friendly,Copenhagen,Denmark,False
1937-09-03 00:00:00,Lithuania,Latvia,1,5,FIFA World Cup qualification,Kaunas,Lithuania,False
1937-09-04 00:00:00,Estonia,Latvia,1,1,Baltic Cup,Kaunas,Lithuania,True
1937-09-05 00:00:00,Finland,Norway,0,2,Nordic Championship,Helsinki,Finland,False
1937-09-05 00:00:00,Lithuania,Estonia,0,4,Baltic Cup,Kaunas,Lithuania,False
1937-09-07 00:00:00,Estonia,Latvia,0,2,Baltic Cup,Kaunas,Lithuania,True
1937-09-12 00:00:00,Bulgaria,Poland,3,3,Friendly,Sofia,Bulgaria,False
1937-09-12 00:00:00,Mexico,United States,7,2,Friendly,Mexico City,Mexico,False
1937-09-12 00:00:00,Poland,Denmark,3,1,Friendly,Warsaw,Poland,False
1937-09-19 00:00:00,Austria,Switzerland,4,3,International Cup,Vienna,Austria,False
1937-09-19 00:00:00,Hungary,Czechoslovakia,8,3,International Cup,Budapest,Hungary,False
1937-09-19 00:00:00,Latvia,Estonia,3,1,Friendly,Riga,Latvia,False
1937-09-19 00:00:00,Mexico,United States,7,3,Friendly,Mexico City,Mexico,False
1937-09-19 00:00:00,Norway,Sweden,3,2,Nordic Championship,Oslo,Norway,False
1937-10-03 00:00:00,Czechoslovakia,Yugoslavia,5,4,Friendly,Prague,Czechoslovakia,False
1937-10-03 00:00:00,Sweden,Denmark,1,2,Nordic Championship,Solna,Sweden,False
1937-10-05 00:00:00,Austria,Latvia,2,1,FIFA World Cup qualification,Vienna,Austria,False
1937-10-10 00:00:00,Austria,Hungary,1,2,International Cup,Vienna,Austria,False
1937-10-10 00:00:00,France,Switzerland,2,1,Friendly,Paris,France,False
1937-10-10 00:00:00,Norway,Republic of Ireland,3,2,FIFA World Cup qualification,Oslo,Norway,False
1937-10-10 00:00:00,Poland,Yugoslavia,4,0,FIFA World Cup qualification,Warsaw,Poland,False
