date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2020-11-14 00:00:00,Sweden,Croatia,2,1,UEFA Nations League,Stockholm,Sweden,False
2020-11-14 00:00:00,Germany,Ukraine,3,1,UEFA Nations League,Leipzig,Germany,False
2020-11-14 00:00:00,Switzerland,Spain,1,1,UEFA Nations League,Basel,Switzerland,False
2020-11-14 00:00:00,Azerbaijan,Montenegro,0,0,UEFA Nations League,Zaprešić,Croatia,True
2020-11-14 00:00:00,Cyprus,Luxembourg,2,1,UEFA Nations League,Nicosia,Cyprus,False
2020-11-14 00:00:00,Malta,Andorra,3,1,UEFA Nations League,Ta' Qali,Malta,False
2020-11-14 00:00:00,Latvia,Faroe Islands,1,1,UEFA Nations League,Riga,Latvia,False
2020-11-14 00:00:00,San Marino,Gibraltar,0,0,UEFA Nations League,Serravalle,San Marino,False
2020-11-14 00:00:00,Mexico,South Korea,3,2,Friendly,Wiener Neustadt,Austria,True
2020-11-14 00:00:00,Saudi Arabia,Jamaica,3,0,Friendly,Riyadh,Saudi Arabia,False
2020-11-15 00:00:00,Netherlands,Bosnia and Herzegovina,3,1,UEFA Nations League,Amsterdam,Netherlands,False
2020-11-15 00:00:00,Italy,Poland,2,0,UEFA Nations League,Reggio Emilia,Italy,False
2020-11-15 00:00:00,Belgium,England,2,0,UEFA Nations League,Leuven,Belgium,False
2020-11-15 00:00:00,Denmark,Iceland,2,1,UEFA Nations League,Copenhagen,Denmark,False
2020-11-15 00:00:00,Austria,Northern Ireland,2,1,UEFA Nations League,Vienna,Austria,False
2020-11-15 00:00:00,Romania,Norway,3,0,UEFA Nations League,Bucharest,Romania,False
2020-11-15 00:00:00,Slovakia,Scotland,1,0,UEFA Nations League,Trnava,Slovakia,False
2020-11-15 00:00:00,Czech Republic,Israel,1,0,UEFA Nations League,Plzeň,Czech Republic,False
2020-11-15 00:00:00,Turkey,Russia,3,2,UEFA Nations League,Istanbul,Turkey,False
2020-11-15 00:00:00,Hungary,Serbia,1,1,UEFA Nations League,Budapest,Hungary,False
2020-11-15 00:00:00,Wales,Republic of Ireland,1,0,UEFA Nations League,Cardiff,Wales,False
2020-11-15 00:00:00,Bulgaria,Finland,1,2,UEFA Nations League,Sofia,Bulgaria,False
2020-11-15 00:00:00,North Macedonia,Estonia,2,1,UEFA Nations League,Skopje,North Macedonia,False
2020-11-15 00:00:00,Georgia,Armenia,1,2,UEFA Nations League,Tbilisi,Georgia,False
2020-11-15 00:00:00,Slovenia,Kosovo,2,1,UEFA Nations League,Ljubljana,Slovenia,False
2020-11-15 00:00:00,Moldova,Greece,0,2,UEFA Nations League,Chișinău,Moldova,False
2020-11-15 00:00:00,Albania,Kazakhstan,3,1,UEFA Nations League,Tirana,Albania,False
2020-11-15 00:00:00,Belarus,Lithuania,2,0,UEFA Nations League,Minsk,Belarus,False
2020-11-15 00:00:00,Guatemala,Honduras,2,1,Friendly,Guatemala City,Guatemala,False
2020-11-16 00:00:00,Jordan,Syria,1,0,Friendly,Sharjah,United Arab Emirates,True
2020-11-16 00:00:00,United Arab Emirates,Bahrain,1,0,Friendly,Dubai,United Arab Emirates,False
2020-11-16 00:00:00,United States,Panama,6,2,Friendly,Wiener Neustadt,Austria,True
2020-11-16 00:00:00,Basque Country,Costa Rica,2,1,Friendly,Eibar,Spain,False
2020-11-17 00:00:00,Croatia,Portugal,2,3,UEFA Nations League,Split,Croatia,False
2020-11-17 00:00:00,France,Sweden,4,2,UEFA Nations League,Paris,France,False
2020-11-17 00:00:00,Spain,Germany,6,0,UEFA Nations League,Seville,Spain,False
2020-11-17 00:00:00,Switzerland,Ukraine,3,0,UEFA Nations League,Lucerne,Switzerland,False
2020-11-17 00:00:00,Luxembourg,Azerbaijan,0,0,UEFA Nations League,Luxembourg City,Luxembourg,False
2020-11-17 00:00:00,Montenegro,Cyprus,4,0,UEFA Nations League,Podgorica,Montenegro,False
2020-11-17 00:00:00,Andorra,Latvia,0,5,UEFA Nations League,Andorra la Vella,Andorra,False
