date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2014-01-29 00:00:00,Nigeria,Ghana,0,0,African Nations Championship,Bloemfontein,South Africa,True
2014-01-29 00:00:00,Zimbabwe,Libya,0,0,African Nations Championship,Bloemfontein,South Africa,True
2014-01-31 00:00:00,Oman,Jordan,0,0,AFC Asian Cup qualification,Muscat,Oman,False
2014-02-01 00:00:00,Libya,Ghana,0,0,African Nations Championship,Cape Town,South Africa,True
2014-02-01 00:00:00,United States,South Korea,2,0,Friendly,Carson,United States,False
2014-02-01 00:00:00,Zimbabwe,Nigeria,0,1,African Nations Championship,Cape Town,South Africa,True
2014-02-04 00:00:00,Singapore,Jordan,1,3,AFC Asian Cup qualification,Singapore,Singapore,False
2014-02-19 00:00:00,Lebanon,Pakistan,3,1,Friendly,Beirut,Lebanon,False
2014-02-21 00:00:00,Iraq,North Korea,2,0,Friendly,Dubai,United Arab Emirates,True
2014-03-01 00:00:00,Gibraltar,Faroe Islands,1,4,Friendly,Gibraltar,Gibraltar,False
2014-03-01 00:00:00,Malaysia,Philippines,0,0,Friendly,Selayang,Malaysia,False
2014-03-03 00:00:00,Iran,Kuwait,3,2,AFC Asian Cup qualification,Karaj,Iran,False
2014-03-05 00:00:00,Albania,Malta,2,0,Friendly,Durrës,Albania,False
2014-03-05 00:00:00,Algeria,Slovenia,2,0,Friendly,Blida,Algeria,False
2014-03-05 00:00:00,Andorra,Moldova,0,3,Friendly,Sant Julià de Lòria,Andorra,False
2014-03-05 00:00:00,Australia,Ecuador,3,4,Friendly,London,England,True
2014-03-05 00:00:00,Austria,Uruguay,1,1,Friendly,Klagenfurt,Austria,False
2014-03-05 00:00:00,Belgium,Ivory Coast,2,2,Friendly,Brussels,Belgium,False
2014-03-05 00:00:00,Bosnia and Herzegovina,Egypt,0,2,Friendly,Innsbruck,Austria,True
2014-03-05 00:00:00,Botswana,South Sudan,3,0,Friendly,Gaborone,Botswana,False
2014-03-05 00:00:00,Bulgaria,Belarus,2,1,Friendly,Sofia,Bulgaria,False
2014-03-05 00:00:00,Burkina Faso,Comoros,1,1,Friendly,Martigues,France,True
2014-03-05 00:00:00,Burundi,Rwanda,1,1,Friendly,Bujumbura,Burundi,False
2014-03-05 00:00:00,Colombia,Tunisia,1,1,Friendly,Barcelona,Spain,True
2014-03-05 00:00:00,Cyprus,Northern Ireland,0,0,Friendly,Nicosia,Cyprus,False
2014-03-05 00:00:00,Czech Republic,Norway,2,2,Friendly,Prague,Czech Republic,False
2014-03-05 00:00:00,England,Denmark,1,0,Friendly,London,England,False
2014-03-05 00:00:00,France,Netherlands,2,0,Friendly,Saint-Denis,France,False
2014-03-05 00:00:00,Georgia,Liechtenstein,2,0,Friendly,Tbilisi,Georgia,False
