date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1971-11-24 00:00:00,Spain,Cyprus,7,0,UEFA Euro qualification,Granada,Spain,False
1971-11-26 00:00:00,Trinidad and Tobago,Mexico,0,2,CONCACAF Championship,Port of Spain,Trinidad and Tobago,False
1971-11-27 00:00:00,Costa Rica,Honduras,2,1,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True
1971-11-27 00:00:00,Grenada,Saint Lucia,5,2,Windward Islands Tournament,Roseau,Dominica,True
1971-11-27 00:00:00,Nigeria,Burkina Faso,4,0,Friendly,Lagos,Nigeria,False
1971-11-28 00:00:00,Cuba,Mexico,0,1,CONCACAF Championship,San Fernando,Trinidad and Tobago,True
1971-11-28 00:00:00,Dominica,Saint Vincent and the Grenadines,3,0,Windward Islands Tournament,Roseau,Dominica,False
1971-11-28 00:00:00,Trinidad and Tobago,Haiti,1,6,CONCACAF Championship,Arima,Trinidad and Tobago,False
1971-11-30 00:00:00,Trinidad and Tobago,Cuba,2,2,CONCACAF Championship,Port of Spain,Trinidad and Tobago,False
1971-11-30 00:00:00,Barbados,Curaçao,1,3,Friendly,Bridgetown,Barbados,False
1971-11-30 00:00:00,Grenada,Saint Vincent and the Grenadines,1,1,Windward Islands Tournament,Roseau,Dominica,True
1971-11-30 00:00:00,Togo,Burkina Faso,1,0,Friendly,Lomé,Togo,False
1971-12-01 00:00:00,Dominica,Saint Lucia,2,2,Windward Islands Tournament,Roseau,Dominica,False
1971-12-01 00:00:00,Greece,England,0,2,UEFA Euro qualification,Piraeus,Greece,False
1971-12-01 00:00:00,Guinea,Nigeria,3,0,Friendly,Conakry,Guinea,False
1971-12-01 00:00:00,Haiti,Honduras,3,1,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True
1971-12-01 00:00:00,Netherlands,Scotland,2,1,Friendly,Amsterdam,Netherlands,False
1971-12-02 00:00:00,Costa Rica,Mexico,0,1,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True
1971-12-04 00:00:00,Bulgaria,France,2,1,UEFA Euro qualification,Sofia,Bulgaria,False
1971-12-04 00:00:00,Cuba,Haiti,0,0,CONCACAF Championship,San Fernando,Trinidad and Tobago,True
1971-12-04 00:00:00,Dominica,Grenada,3,0,Windward Islands Tournament,Roseau,Dominica,False
1971-12-04 00:00:00,Honduras,Mexico,1,2,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True
1971-12-04 00:00:00,Sierra Leone,Nigeria,0,1,Friendly,Freetown,Sierra Leone,False
1971-12-05 00:00:00,Trinidad and Tobago,Costa Rica,3,1,CONCACAF Championship,Port of Spain,Trinidad and Tobago,False
1971-12-05 00:00:00,Kenya,Zambia,1,0,Friendly,Kisumu,Kenya,False
1971-12-05 00:00:00,Tanzania,Burundi,4,1,Friendly,Dar es Salaam,Tanzania,False
1971-12-05 00:00:00,Turkey,Poland,1,0,UEFA Euro qualification,İzmir,Turkey,False
1971-12-08 00:00:00,Kenya,Zambia,3,2,Friendly,Nakuru,Kenya,False
1971-12-08 00:00:00,Malta,Algeria,1,1,Friendly,Gżira,Malta,False
1971-12-09 00:00:00,Tanzania,China PR,1,1,Friendly,Dar es Salaam,Tanzania,False
1971-12-10 00:00:00,Kuwait,Iraq,1,1,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-11 00:00:00,Bahrain,Lebanon,3,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-11 00:00:00,Syria,Jordan,0,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-12 00:00:00,Burkina Faso,Togo,1,2,Friendly,Ouagadougou,Upper Volta,False
1971-12-12 00:00:00,Kenya,Zambia,0,2,Friendly,Nairobi,Kenya,False
1971-12-12 00:00:00,Tanzania,China PR,3,4,Friendly,Dar es Salaam,Tanzania,False
1971-12-13 00:00:00,Iraq,Sri Lanka,5,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-13 00:00:00,Jordan,Bahrain,3,2,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-14 00:00:00,Kuwait,Lebanon,1,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-15 00:00:00,Iraq,Bahrain,1,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-16 00:00:00,Jordan,Sri Lanka,2,1,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-17 00:00:00,Kuwait,Syria,2,2,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-18 00:00:00,Iraq,Jordan,2,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-19 00:00:00,Lebanon,Syria,3,2,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-19 00:00:00,Niger,Libya,0,1,Friendly,Niamey,Niger,False
1971-12-19 00:00:00,Senegal,Mali,4,1,Friendly,Dakar,Senegal,False
1971-12-20 00:00:00,Bahrain,Sri Lanka,3,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-21 00:00:00,Kuwait,Jordan,2,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-22 00:00:00,Iraq,Lebanon,4,1,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-24 00:00:00,Kuwait,Iraq,0,1,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-24 00:00:00,Lebanon,Jordan,2,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1972-01-01 00:00:00,Algeria,Palestine,2,0,Palestine Cup,Baghdad,Iraq,True
1972-01-01 00:00:00,Iraq,Egypt,0,0,Palestine Cup,Baghdad,Iraq,False
1972-01-01 00:00:00,Kuwait,Libya,3,2,Palestine Cup,Baghdad,Iraq,True
1972-01-01 00:00:00,Syria,Yemen DPR,1,0,Palestine Cup,Baghdad,Iraq,True
1972-01-01 00:00:00,Zambia,China PR,3,3,Friendly,Lusaka,Zambia,False
1972-01-04 00:00:00,Algeria,Qatar,3,0,Palestine Cup,Baghdad,Iraq,True
1972-01-04 00:00:00,Palestine,Syria,1,3,Palestine Cup,Baghdad,Iraq,True
1972-01-05 00:00:00,Egypt,Kuwait,2,0,Palestine Cup,Baghdad,Iraq,True
1972-01-05 00:00:00,Iraq,Libya,3,0,Palestine Cup,Baghdad,Iraq,False
1972-01-06 00:00:00,Palestine,Yemen DPR,1,2,Palestine Cup,Baghdad,Iraq,True
1972-01-06 00:00:00,Syria,Qatar,3,2,Palestine Cup,Baghdad,Iraq,True
1972-01-07 00:00:00,Egypt,Libya,1,1,Palestine Cup,Baghdad,Iraq,True
1972-01-07 00:00:00,Iraq,Kuwait,3,1,Palestine Cup,Baghdad,Iraq,False
1972-01-08 00:00:00,Algeria,Syria,0,1,Palestine Cup,Baghdad,Iraq,True
1972-01-08 00:00:00,Qatar,Yemen DPR,1,2,Palestine Cup,Baghdad,Iraq,True
1972-01-09 00:00:00,Burkina Faso,Nigeria,3,3,Friendly,Ouagadougou,Upper Volta,False
1972-01-09 00:00:00,Senegal,Congo,0,2,Friendly,Dakar,Senegal,False
1972-01-10 00:00:00,Algeria,Yemen DPR,4,1,Palestine Cup,Baghdad,Iraq,True
1972-01-10 00:00:00,Palestine,Qatar,7,2,Palestine Cup,Baghdad,Iraq,True
1972-01-12 00:00:00,Guinea,Congo,0,1,Friendly,Conakry,Guinea,False
1972-01-12 00:00:00,Iraq,Algeria,3,1,Palestine Cup,Baghdad,Iraq,False
1972-01-12 00:00:00,Spain,Hungary,1,0,Friendly,Madrid,Spain,False
1972-01-12 00:00:00,Egypt,Syria,4,2,Palestine Cup,Baghdad,Iraq,True
1972-01-13 00:00:00,Algeria,Syria,3,1,Palestine Cup,Baghdad,Iraq,True
1972-01-14 00:00:00,Iraq,Egypt,1,3,Palestine Cup,Baghdad,Iraq,False
1972-01-18 00:00:00,Somalia,China PR,1,3,Friendly,Mogadishu,Somalia,False
1972-01-20 00:00:00,Togo,Benin,4,0,Friendly,Lomé,Togo,False
1972-01-27 00:00:00,Mexico,Chile,2,0,Friendly,Guadalajara,Mexico,False
1972-01-30 00:00:00,Nigeria,Guinea,1,1,Friendly,Lagos,Nigeria,False
1972-02-06 00:00:00,Congo,Benin,2,2,Friendly,Brazzaville,Congo,False
1972-02-07 00:00:00,Congo,Guinea,2,2,Friendly,Brazzaville,Congo,False
1972-02-09 00:00:00,Haiti,Chile,1,0,Friendly,Port-au-Prince,Haiti,False
1972-02-13 00:00:00,Cameroon,Nigeria,1,2,Friendly,Douala,Cameroon,False
1972-02-13 00:00:00,Guadeloupe,Haiti,4,4,Friendly,Basse-Terre,Guadeloupe,False
1972-02-15 00:00:00,Martinique,Haiti,2,2,Friendly,Fort-de-France,Martinique,False
1972-02-16 00:00:00,Greece,Netherlands,0,5,Friendly,Piraeus,Greece,False
1972-02-16 00:00:00,Northern Ireland,Spain,1,1,UEFA Euro qualification,Kingston upon Hull,England,True
1972-02-17 00:00:00,Senegal,Morocco,1,3,Friendly,Dakar,Senegal,False
1972-02-20 00:00:00,Nigeria,Morocco,3,0,Friendly,Lagos,Nigeria,False
1972-02-20 00:00:00,Tunisia,Austria,3,3,Friendly,Tunis,Tunisia,False
1972-02-23 00:00:00,Cameroon,Kenya,2,1,African Cup of Nations,Yaoundé,Cameroon,False
1972-02-23 00:00:00,Israel,Norway,2,1,Friendly,Jaffa,Israel,False
1972-02-24 00:00:00,Mali,Togo,3,3,African Cup of Nations,Yaoundé,Cameroon,True
1972-02-25 00:00:00,Congo,Morocco,1,1,African Cup of Nations,Douala,Cameroon,True
1972-02-25 00:00:00,Sudan,DR Congo,1,1,African Cup of Nations,Douala,Cameroon,True
1972-02-26 00:00:00,Cameroon,Togo,2,0,African Cup of Nations,Yaoundé,Cameroon,False
1972-02-26 00:00:00,Kenya,Mali,1,1,African Cup of Nations,Yaoundé,Cameroon,True
1972-02-27 00:00:00,Congo,DR Congo,0,2,African Cup of Nations,Douala,Cameroon,True
1972-02-27 00:00:00,Morocco,Sudan,1,1,African Cup of Nations,Douala,Cameroon,True
1972-02-28 00:00:00,Cameroon,Mali,1,1,African Cup of Nations,Yaoundé,Cameroon,False
1972-02-28 00:00:00,Kenya,Togo,1,1,African Cup of Nations,Yaoundé,Cameroon,True
1972-02-29 00:00:00,Congo,Sudan,4,2,African Cup of Nations,Douala,Cameroon,True
1972-02-29 00:00:00,Morocco,DR Congo,1,1,African Cup of Nations,Douala,Cameroon,True
1972-03-02 00:00:00,Algeria,Guinea,1,0,FIFA World Cup qualification,Algiers,Algeria,False
1972-03-02 00:00:00,Cameroon,Congo,0,1,African Cup of Nations,Yaoundé,Cameroon,False
1972-03-02 00:00:00,Mali,DR Congo,4,3,African Cup of Nations,Douala,Cameroon,True
1972-03-04 00:00:00,Cameroon,DR Congo,5,2,African Cup of Nations,Yaoundé,Cameroon,False
1972-03-04 00:00:00,Greece,Italy,2,1,Friendly,Piraeus,Greece,False
1972-03-05 00:00:00,Congo,Mali,3,2,African Cup of Nations,Yaoundé,Cameroon,True
1972-03-12 00:00:00,Guinea,Algeria,5,1,FIFA World Cup qualification,Conakry,Guinea,False
1972-03-15 00:00:00,Algeria,Malta,1,0,Friendly,Algiers,Algeria,False
1972-03-16 00:00:00,Saudi Arabia,Kuwait,2,2,Gulf Cup,Riyadh,Saudi Arabia,False
1972-03-17 00:00:00,Qatar,United Arab Emirates,0,1,Gulf Cup,Riyadh,Saudi Arabia,True
1972-03-18 00:00:00,Bahrain,Kuwait,0,2,Gulf Cup,Riyadh,Saudi Arabia,True
1972-03-19 00:00:00,Saudi Arabia,United Arab Emirates,4,0,Gulf Cup,Riyadh,Saudi Arabia,False
1972-03-21 00:00:00,Bahrain,Qatar,6,2,Gulf Cup,Riyadh,Saudi Arabia,True
1972-03-22 00:00:00,Kuwait,United Arab Emirates,7,0,Gulf Cup,Riyadh,Saudi Arabia,True
1972-03-24 00:00:00,Saudi Arabia,Qatar,4,0,Gulf Cup,Riyadh,Saudi Arabia,False
1972-03-25 00:00:00,Bahrain,United Arab Emirates,2,0,Gulf Cup,Riyadh,Saudi Arabia,True
1972-03-26 00:00:00,Kuwait,Qatar,5,0,Gulf Cup,Riyadh,Saudi Arabia,True
1972-03-28 00:00:00,Saudi Arabia,Bahrain,2,1,Gulf Cup,Riyadh,Saudi Arabia,False
1972-03-29 00:00:00,Bulgaria,Russia,1,1,Friendly,Sofia,Bulgaria,False
1972-03-29 00:00:00,Colombia,Peru,1,1,Friendly,Bogotá,Colombia,False
1972-03-29 00:00:00,Hungary,Germany,0,2,Friendly,Budapest,Hungary,False
1972-03-29 00:00:00,Portugal,Cyprus,4,0,FIFA World Cup qualification,Lisbon,Portugal,False
1972-04-02 00:00:00,Jamaica,Cuba,2,0,Friendly,Kingston,Jamaica,False
1972-04-05 00:00:00,Mexico,Peru,2,1,Friendly,Mexico City,Mexico,False
1972-04-08 00:00:00,Czechoslovakia,Austria,2,0,Friendly,Brno,Czechoslovakia,False
1972-04-08 00:00:00,Poland,German DR,2,1,Friendly,Łódź,Poland,False
1972-04-08 00:00:00,Romania,France,2,0,Friendly,Bucharest,Romania,False
1972-04-12 00:00:00,Greece,Spain,0,0,Friendly,Salonica,Greece,False
1972-04-15 00:00:00,Haiti,Puerto Rico,7,0,CONCACAF Championship qualification,Port-au-Prince,Haiti,False
1972-04-19 00:00:00,Ghana,Ivory Coast,1,2,Friendly,Accra,Ghana,False
1972-04-19 00:00:00,Russia,Peru,2,0,Friendly,Kyiv,Soviet Union,False
1972-04-23 00:00:00,Puerto Rico,Haiti,0,5,CONCACAF Championship qualification,San Juan,Puerto Rico,False
1972-04-23 00:00:00,Romania,Peru,2,2,Friendly,Bucharest,Romania,False
1972-04-26 00:00:00,Brazil,Paraguay,3,2,Friendly,Porto Alegre,Brazil,False
1972-04-26 00:00:00,Czechoslovakia,Luxembourg,6,0,Friendly,Plzeň,Czechoslovakia,False
1972-04-26 00:00:00,Scotland,Peru,2,0,Friendly,Glasgow,Scotland,False
1972-04-26 00:00:00,Switzerland,Sweden,1,1,Friendly,Geneva,Switzerland,False
1972-04-29 00:00:00,England,Germany,1,3,UEFA Euro qualification,London,England,False
1972-04-29 00:00:00,Hungary,Romania,1,1,UEFA Euro qualification,Budapest,Hungary,False
1972-04-29 00:00:00,Italy,Belgium,0,0,UEFA Euro qualification,Milan,Italy,False
1972-04-29 00:00:00,Madagascar,Tanzania,0,1,Friendly,Antananarivo,Madagascar,False
1972-04-30 00:00:00,Austria,Malta,4,0,FIFA World Cup qualification,Vienna,Austria,False
1972-04-30 00:00:00,Lesotho,Zambia,0,0,FIFA World Cup qualification,Maseru,Lesotho,False
1972-04-30 00:00:00,Yugoslavia,Russia,0,0,UEFA Euro qualification,Belgrade,Yugoslavia,False
1972-05-03 00:00:00,Netherlands,Peru,3,0,Friendly,Rotterdam,Netherlands,False
1972-05-06 00:00:00,Hungary,Malta,3,0,FIFA World Cup qualification,Budapest,Hungary,False
1972-05-07 00:00:00,Ethiopia,Greece,0,1,Friendly,Addis Ababa,Ethiopia,False
1972-05-07 00:00:00,Iran,Cambodia,2,0,AFC Asian Cup,Bangkok,Thailand,True
1972-05-07 00:00:00,South Korea,Iraq,0,0,AFC Asian Cup,Bangkok,Thailand,True
1972-05-08 00:00:00,Thailand,Kuwait,0,2,AFC Asian Cup,Bangkok,Thailand,False
1972-05-09 00:00:00,Iran,Iraq,3,0,AFC Asian Cup,Bangkok,Thailand,True
1972-05-10 00:00:00,Cambodia,South Korea,1,4,AFC Asian Cup,Bangkok,Thailand,True
1972-05-10 00:00:00,Cyprus,Portugal,0,1,FIFA World Cup qualification,Nicosia,Cyprus,False
1972-05-10 00:00:00,Poland,Switzerland,0,0,Friendly,Poznań,Poland,False
1972-05-11 00:00:00,Thailand,Iraq,1,1,AFC Asian Cup,Bangkok,Thailand,False
1972-05-12 00:00:00,South Korea,Kuwait,1,2,AFC Asian Cup,Bangkok,Thailand,True
1972-05-13 00:00:00,Belgium,Italy,2,1,UEFA Euro qualification,Brussels,Belgium,False
1972-05-13 00:00:00,Germany,England,0,0,UEFA Euro qualification,Berlin,Germany,False
1972-05-13 00:00:00,Russia,Yugoslavia,3,0,UEFA Euro qualification,Moscow,Soviet Union,False
1972-05-13 00:00:00,Thailand,Iran,2,3,AFC Asian Cup,Bangkok,Thailand,False
1972-05-14 00:00:00,Cambodia,Kuwait,4,0,AFC Asian Cup,Bangkok,Thailand,True
1972-05-14 00:00:00,Romania,Hungary,2,2,UEFA Euro qualification,Bucharest,Romania,False
1972-05-14 00:00:00,Sweden,Czechoslovakia,1,2,Friendly,Gothenburg,Sweden,False
1972-05-16 00:00:00,Iran,Cambodia,2,1,AFC Asian Cup,Bangkok,Thailand,True
1972-05-17 00:00:00,Hungary,Romania,2,1,UEFA Euro qualification,Belgrade,Yugoslavia,True
1972-05-17 00:00:00,Kenya,Madagascar,1,3,Friendly,Nairobi,Kenya,False
1972-05-17 00:00:00,Thailand,South Korea,1,1,AFC Asian Cup,Bangkok,Thailand,False
1972-05-18 00:00:00,Belgium,Iceland,4,0,FIFA World Cup qualification,Liège,Belgium,False
1972-05-19 00:00:00,Iran,South Korea,2,1,AFC Asian Cup,Bangkok,Thailand,True
1972-05-19 00:00:00,Thailand,Cambodia,2,2,AFC Asian Cup,Bangkok,Thailand,False
1972-05-20 00:00:00,Scotland,Northern Ireland,2,0,British Championship,Glasgow,Scotland,False
1972-05-20 00:00:00,Wales,England,0,3,British Championship,Cardiff,Wales,False
