date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1983-11-04 00:00:00,Brazil,Uruguay,1,1,Copa América,Salvador,Brazil,False
1983-11-08 00:00:00,Israel,Romania,1,1,Friendly,Jaffa,Israel,False
1983-11-09 00:00:00,Switzerland,Belgium,3,1,UEFA Euro qualification,Berne,Switzerland,False
1983-11-12 00:00:00,Cyprus,Romania,0,1,UEFA Euro qualification,Limassol,Cyprus,False
1983-11-12 00:00:00,Kenya,Uganda,2,1,CECAFA Cup,Nairobi,Kenya,False
1983-11-12 00:00:00,Yugoslavia,France,0,0,Friendly,Zagreb,Yugoslavia,False
1983-11-13 00:00:00,Ethiopia,Tanzania,1,1,CECAFA Cup,Nairobi,Kenya,True
1983-11-13 00:00:00,Malawi,Zimbabwe,0,1,CECAFA Cup,Mombasa,Kenya,True
1983-11-13 00:00:00,Niger,Mali,1,1,Friendly,Niamey,Niger,False
1983-11-13 00:00:00,Portugal,Russia,1,0,UEFA Euro qualification,Lisbon,Portugal,False
1983-11-14 00:00:00,Niger,Mali,1,1,Friendly,Niamey,Niger,False
1983-11-14 00:00:00,Somalia,Zanzibar,1,1,CECAFA Cup,Nairobi,Kenya,True
1983-11-14 00:00:00,Sudan,Uganda,1,2,CECAFA Cup,Nairobi,Kenya,True
1983-11-15 00:00:00,Kenya,Ethiopia,2,0,CECAFA Cup,Nairobi,Kenya,False
1983-11-15 00:00:00,Nigeria,Senegal,1,0,Friendly,Lagos,Nigeria,False
1983-11-16 00:00:00,Bulgaria,Wales,1,0,UEFA Euro qualification,Sofia,Bulgaria,False
1983-11-16 00:00:00,Czechoslovakia,Italy,2,0,UEFA Euro qualification,Prague,Czechoslovakia,False
1983-11-16 00:00:00,German DR,Scotland,2,1,UEFA Euro qualification,Halle,German DR,False
1983-11-16 00:00:00,Germany,Northern Ireland,0,1,UEFA Euro qualification,Hamburg,Germany,False
1983-11-16 00:00:00,Greece,Denmark,0,2,UEFA Euro qualification,Athens,Greece,False
1983-11-16 00:00:00,Republic of Ireland,Malta,8,0,UEFA Euro qualification,Dublin,Republic of Ireland,False
1983-11-16 00:00:00,Luxembourg,England,0,4,UEFA Euro qualification,Luxembourg,Luxembourg,False
1983-11-16 00:00:00,Netherlands,Spain,2,1,UEFA Euro qualification,Rotterdam,Netherlands,False
1983-11-16 00:00:00,Sudan,Tanzania,1,0,CECAFA Cup,Nairobi,Kenya,True
1983-11-16 00:00:00,Trinidad and Tobago,Sweden,0,5,Friendly,Port of Spain,Trinidad and Tobago,False
1983-11-16 00:00:00,Turkey,Austria,3,1,UEFA Euro qualification,Istanbul,Turkey,False
1983-11-16 00:00:00,Zanzibar,Zimbabwe,1,2,CECAFA Cup,Mombasa,Kenya,True
1983-11-17 00:00:00,Ethiopia,Uganda,1,2,CECAFA Cup,Nairobi,Kenya,True
1983-11-17 00:00:00,Malawi,Somalia,2,1,CECAFA Cup,Mombasa,Kenya,True
1983-11-18 00:00:00,Kenya,Tanzania,0,0,CECAFA Cup,Nairobi,Kenya,False
1983-11-19 00:00:00,Barbados,Sweden,0,4,Friendly,Bridgetown,Barbados,False
1983-11-19 00:00:00,Ethiopia,Sudan,0,2,CECAFA Cup,Nairobi,Kenya,True
1983-11-19 00:00:00,Senegal,Nigeria,0,1,Friendly,Dakar,Senegal,False
