date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2008-01-16 00:00:00,Bahrain,Kuwait,1,0,Friendly,Manama,Bahrain,False
2008-01-16 00:00:00,Benin,Senegal,1,2,Friendly,Ouagadougou,Burkina Faso,True
2008-01-16 00:00:00,Bermuda,Puerto Rico,0,2,Friendly,Hamilton,Bermuda,False
2008-01-16 00:00:00,Morocco,Angola,2,1,Friendly,Rabat,Morocco,False
2008-01-16 00:00:00,South Africa,Botswana,2,1,Friendly,Umlazi,South Africa,False
2008-01-18 00:00:00,Bermuda,Puerto Rico,0,1,Friendly,Hamilton,Bermuda,False
2008-01-18 00:00:00,Dominica,Guadeloupe,0,3,Friendly,Roseau,Dominica,False
2008-01-19 00:00:00,United States,Sweden,2,0,Friendly,Carson,United States,False
2008-01-20 00:00:00,China PR,Lebanon,0,0,Friendly,Zhongshan,China PR,False
2008-01-20 00:00:00,Ghana,Guinea,2,1,African Cup of Nations,Accra,Ghana,False
2008-01-20 00:00:00,Guyana,Grenada,1,2,Friendly,Georgetown,Guyana,False
2008-01-21 00:00:00,Mali,Benin,1,0,African Cup of Nations,Sekondi,Ghana,True
2008-01-21 00:00:00,Namibia,Morocco,1,5,African Cup of Nations,Accra,Ghana,True
2008-01-21 00:00:00,Nigeria,Ivory Coast,0,1,African Cup of Nations,Sekondi,Ghana,True
2008-01-22 00:00:00,Belize,El Salvador,0,1,Friendly,San Ignacio,Belize,False
2008-01-22 00:00:00,Egypt,Cameroon,4,2,African Cup of Nations,Kumasi,Ghana,True
2008-01-22 00:00:00,Sudan,Zambia,0,3,African Cup of Nations,Kumasi,Ghana,True
2008-01-23 00:00:00,Bahrain,Syria,1,2,Friendly,Manama,Bahrain,False
2008-01-23 00:00:00,South Africa,Angola,1,1,African Cup of Nations,Tamale,Ghana,True
2008-01-23 00:00:00,Tunisia,Senegal,2,2,African Cup of Nations,Tamale,Ghana,True
2008-01-24 00:00:00,Ghana,Namibia,1,0,African Cup of Nations,Accra,Ghana,False
