date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1973-12-19 00:00:00,Greece,Yugoslavia,2,4,FIFA World Cup qualification,Piraeus,Greece,False
1973-12-19 00:00:00,Thailand,Singapore,3,0,King's Cup,Bangkok,Thailand,False
1973-12-20 00:00:00,Cambodia,Malaysia,2,3,King's Cup,Bangkok,Thailand,True
1973-12-21 00:00:00,Congo,Tunisia,0,1,Friendly,Brazzaville,Congo,False
1973-12-22 00:00:00,Myanmar,South Korea,0,2,King's Cup,Bangkok,Thailand,True
1973-12-23 00:00:00,Thailand,Malaysia,0,1,King's Cup,Bangkok,Thailand,False
1973-12-25 00:00:00,South Korea,Malaysia,2,1,King's Cup,Bangkok,Thailand,True
1973-12-25 00:00:00,Thailand,Myanmar,1,0,King's Cup,Bangkok,Thailand,False
1973-12-30 00:00:00,Guinea,Tunisia,0,0,Friendly,Conakry,Guinea,False
1974-01-01 00:00:00,Uganda,Congo,0,2,Friendly,Kampala,Uganda,False
1974-01-06 00:00:00,Mali,Tunisia,1,0,Friendly,Bamako,Mali,False
1974-01-13 00:00:00,Mauritius,Malawi,4,1,Friendly,Port Louis,Mauritius,False
1974-01-17 00:00:00,Mauritius,Malawi,2,1,Friendly,Port Louis,Mauritius,False
1974-01-17 00:00:00,Pakistan,Iran,1,2,Friendly,Karachi,Pakistan,False
1974-01-18 00:00:00,Pakistan,Turkey,2,2,Friendly,Karachi,Pakistan,False
1974-01-20 00:00:00,Iran,Turkey,0,1,Friendly,Karachi,Pakistan,True
1974-01-20 00:00:00,Mauritius,Malawi,2,2,Friendly,Port Louis,Mauritius,False
1974-01-25 00:00:00,Panama,El Salvador,1,0,Friendly,Panama City,Panama,False
1974-02-06 00:00:00,Cyprus,Bulgaria,1,4,Friendly,Morphou,Cyprus,False
1974-02-08 00:00:00,Kuwait,Bulgaria,1,3,Friendly,Kuwait City,Kuwait,False
1974-02-10 00:00:00,Kuwait,Bulgaria,1,2,Friendly,Kuwait City,Kuwait,False
1974-02-12 00:00:00,Singapore,Japan,0,1,Friendly,Kallang,Singapore,False
1974-02-13 00:00:00,Yugoslavia,Spain,1,0,FIFA World Cup qualification,Frankfurt am Main,Germany,True
1974-02-15 00:00:00,Ghana,Guinea,5,2,Friendly,Accra,Ghana,False
1974-02-17 00:00:00,Congo,Mali,2,2,Friendly,Brazzaville,Congo,False
1974-02-17 00:00:00,Ghana,Guinea,3,1,Friendly,Accra,Ghana,False
1974-02-17 00:00:00,Tahiti,New Caledonia,2,1,Friendly,Papeete,French Polynesia,False
1974-02-17 00:00:00,Tahiti,New Caledonia,1,2,Friendly,Papeete,French Polynesia,False
1974-02-20 00:00:00,Hong Kong,Japan,0,0,Friendly,So Kon Po,Hong Kong,False
1974-02-20 00:00:00,Tahiti,New Caledonia,2,2,Friendly,Papeete,French Polynesia,False
1974-02-22 00:00:00,Iraq,Morocco,0,0,Friendly,Baghdad,Iraq,False
1974-02-23 00:00:00,Spain,Germany,1,0,Friendly,Barcelona,Spain,False
1974-02-24 00:00:00,Iraq,Morocco,0,0,Friendly,Baghdad,Iraq,False
1974-02-25 00:00:00,Kuwait,Morocco,0,2,Friendly,Kuwait City,Kuwait,False
1974-02-26 00:00:00,Italy,Germany,0,0,Friendly,Rome,Italy,False
1974-02-26 00:00:00,Tunisia,German DR,0,4,Friendly,Tunis,Tunisia,False
1974-02-27 00:00:00,Qatar,Morocco,0,1,Friendly,Doha,Qatar,False
1974-02-28 00:00:00,Algeria,German DR,1,3,Friendly,Algiers,Algeria,False
1974-03-01 00:00:00,Bahrain,Morocco,0,1,Friendly,Manama,Bahrain,False
1974-03-01 00:00:00,Egypt,Uganda,2,1,African Cup of Nations,Cairo,Egypt,False
1974-03-02 00:00:00,Ivory Coast,Zambia,0,1,African Cup of Nations,El Mahalla El Kubra,Egypt,True
1974-03-03 00:00:00,Congo,Mauritius,2,0,African Cup of Nations,Alexandria,Egypt,True
1974-03-03 00:00:00,Guinea,DR Congo,1,2,African Cup of Nations,Damanhur,Egypt,True
1974-03-04 00:00:00,Egypt,Zambia,3,1,African Cup of Nations,Cairo,Egypt,False
1974-03-04 00:00:00,Ivory Coast,Uganda,2,2,African Cup of Nations,El Mahalla El Kubra,Egypt,True
1974-03-05 00:00:00,Congo,DR Congo,2,1,African Cup of Nations,Alexandria,Egypt,True
1974-03-05 00:00:00,Guinea,Mauritius,2,1,African Cup of Nations,Damanhur,Egypt,True
