date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1956-10-21 00:00:00,Sweden,Denmark,1,1,Nordic Championship,Solna,Sweden,False
1956-10-22 00:00:00,Vietnam Republic,Thailand,3,1,Friendly,Saigon,Vietnam Republic,False
1956-10-27 00:00:00,Nigeria,Ghana,3,0,Friendly,Lagos,Nigeria,False
1956-10-28 00:00:00,Poland,Norway,5,3,Friendly,Warsaw,Poland,False
1956-10-31 00:00:00,South Korea,United States,1,0,Friendly,Seoul,South Korea,False
1956-11-04 00:00:00,Denmark,Netherlands,2,2,Friendly,Copenhagen,Denmark,False
1956-11-04 00:00:00,Poland,Finland,5,0,Friendly,Cracow,Poland,False
1956-11-07 00:00:00,Scotland,Northern Ireland,1,0,British Championship,Glasgow,Scotland,False
1956-11-10 00:00:00,Philippines,United States,0,4,Friendly,Manila,Philippines,False
1956-11-10 00:00:00,Sierra Leone,Gambia,1,0,Friendly,Freetown,Sierra Leone,False
1956-11-11 00:00:00,France,Belgium,6,3,FIFA World Cup qualification,Colombes,France,False
1956-11-11 00:00:00,Switzerland,Italy,1,1,International Cup,Berne,Switzerland,False
1956-11-14 00:00:00,Argentina,Uruguay,2,2,Friendly,Buenos Aires,Argentina,False
1956-11-14 00:00:00,England,Wales,3,1,British Championship,London,England,False
1956-11-16 00:00:00,Ethiopia,Sudan,2,1,Friendly,Addis Ababa,Ethiopia,False
1956-11-16 00:00:00,Indonesia,United States,7,5,Friendly,Jakarta,Indonesia,False
1956-11-16 00:00:00,Turkey,Poland,1,1,Friendly,Istanbul,Turkey,False
1956-11-21 00:00:00,Germany,Switzerland,1,3,Friendly,Frankfurt am Main,Germany,False
1956-11-21 00:00:00,Scotland,Yugoslavia,2,0,Friendly,Glasgow,Scotland,False
1956-11-25 00:00:00,Czechoslovakia,Turkey,1,1,Friendly,Prague,Czechoslovakia,False
1956-11-25 00:00:00,Republic of Ireland,Germany,3,0,Friendly,Dublin,Republic of Ireland,False
1956-11-27 00:00:00,Tanzania,Kenya,0,9,Friendly,Kampala,Uganda,True
1956-11-28 00:00:00,England,Yugoslavia,3,0,Friendly,London,England,False
1956-11-28 00:00:00,Uganda,Zanzibar,5,2,Friendly,Kampala,Uganda,False
1956-11-30 00:00:00,Tanzania,Zanzibar,2,3,Friendly,Kampala,Uganda,True
1956-12-01 00:00:00,Uganda,Kenya,3,2,Friendly,Kampala,Uganda,False
1956-12-05 00:00:00,England,Denmark,5,2,FIFA World Cup qualification,Wolverhampton,England,False
1956-12-09 00:00:00,Italy,Austria,2,1,International Cup,Genoa,Italy,False
1956-12-12 00:00:00,Australia,India,1,7,Friendly,Sydney,Australia,False
1956-12-13 00:00:00,Singapore,Bulgaria,2,10,Friendly,Kallang,Singapore,False
1956-12-16 00:00:00,Ghana,Sierra Leone,4,3,Friendly,Accra,Gold Coast,False
1956-12-23 00:00:00,Germany,Belgium,4,1,Friendly,Cologne,Germany,False
1956-12-23 00:00:00,Indonesia,Yugoslavia,1,5,Friendly,Jakarta,Indonesia,False
1956-12-29 00:00:00,India,Yugoslavia,0,3,Friendly,Calcutta,India,False
1957-01-16 00:00:00,Portugal,Northern Ireland,1,1,FIFA World Cup qualification,Lisbon,Portugal,False
1957-01-21 00:00:00,Jamaica,Trinidad and Tobago,2,0,Friendly,Kingston,Jamaica,False
1957-01-26 00:00:00,Jamaica,Trinidad and Tobago,1,0,Friendly,Kingston,Jamaica,False
1957-01-28 00:00:00,Jamaica,Trinidad and Tobago,2,1,Friendly,Kingston,Jamaica,False
1957-01-30 00:00:00,Spain,Netherlands,5,1,Friendly,Madrid,Spain,False
1957-02-09 00:00:00,Singapore,India,2,3,Friendly,Kallang,Singapore,False
1957-02-10 00:00:00,Guatemala,Costa Rica,2,6,FIFA World Cup qualification,Guatemala,Guatemala,False
1957-02-10 00:00:00,Sudan,Egypt,1,2,African Cup of Nations,Khartoum,Sudan,False
1957-02-16 00:00:00,Egypt,Ethiopia,4,0,African Cup of Nations,Khartoum,Sudan,True
1957-02-16 00:00:00,Malaysia,India,2,3,Friendly,Kuala Lumpur,Malaya,False
1957-02-17 00:00:00,Costa Rica,Guatemala,3,1,FIFA World Cup qualification,San José,Costa Rica,False
1957-02-17 00:00:00,Sudan,Egypt,3,4,Friendly,Khartoum,Sudan,False
1957-02-24 00:00:00,Malta,Austria,2,3,Friendly,Gżira,Malta,False
1957-03-03 00:00:00,Costa Rica,Curaçao,4,0,FIFA World Cup qualification,San José,Costa Rica,False
1957-03-07 00:00:00,Ecuador,Uruguay,2,5,Copa América,Lima,Peru,True
1957-03-08 00:00:00,Sudan,Syria,1,0,FIFA World Cup qualification,Khartoum,Sudan,False
1957-03-10 00:00:00,Austria,Germany,2,3,Friendly,Vienna,Austria,False
1957-03-10 00:00:00,German DR,Luxembourg,3,0,Friendly,Berlin,German DR,False
1957-03-10 00:00:00,Guatemala,Curaçao,1,3,FIFA World Cup qualification,Guatemala,Guatemala,False
1957-03-10 00:00:00,Peru,Ecuador,2,1,Copa América,Lima,Peru,False
1957-03-10 00:00:00,Spain,Switzerland,2,2,FIFA World Cup qualification,Madrid,Spain,False
1957-03-13 00:00:00,Argentina,Colombia,8,2,Copa América,Lima,Peru,True
1957-03-13 00:00:00,Brazil,Chile,4,2,Copa América,Lima,Peru,True
1957-03-16 00:00:00,Peru,Chile,1,0,Copa América,Lima,Peru,False
1957-03-17 00:00:00,Argentina,Ecuador,3,0,Copa América,Lima,Peru,True
1957-03-17 00:00:00,Colombia,Uruguay,1,0,Copa América,Lima,Peru,True
1957-03-20 00:00:00,Argentina,Uruguay,4,0,Copa América,Lima,Peru,True
1957-03-20 00:00:00,Netherlands,Luxembourg,4,1,FIFA World Cup qualification,Rotterdam,Netherlands,False
1957-03-21 00:00:00,Brazil,Ecuador,7,1,Copa América,Lima,Peru,True
1957-03-21 00:00:00,Chile,Colombia,3,2,Copa América,Lima,Peru,True
1957-03-23 00:00:00,Peru,Uruguay,3,5,Copa América,Lima,Peru,False
1957-03-24 00:00:00,Brazil,Colombia,9,0,Copa América,Lima,Peru,True
1957-03-24 00:00:00,Chile,Ecuador,2,2,Copa América,Lima,Peru,True
1957-03-27 00:00:00,Peru,Colombia,4,1,Copa América,Lima,Peru,False
1957-03-28 00:00:00,Argentina,Chile,6,2,Copa América,Lima,Peru,True
1957-03-28 00:00:00,Brazil,Uruguay,2,3,Copa América,Lima,Peru,True
1957-03-31 00:00:00,Belgium,Spain,0,5,Friendly,Brussels,Belgium,False
1957-03-31 00:00:00,Peru,Brazil,0,1,Copa América,Lima,Peru,False
1957-04-01 00:00:00,Chile,Uruguay,0,2,Copa América,Lima,Peru,True
1957-04-01 00:00:00,Colombia,Ecuador,4,1,Copa América,Lima,Peru,True
1957-04-03 00:00:00,Argentina,Brazil,3,0,Copa América,Lima,Peru,True
1957-04-03 00:00:00,Netherlands,Germany,1,2,Friendly,Amsterdam,Netherlands,False
1957-04-06 00:00:00,England,Scotland,2,1,British Championship,London,England,False
1957-04-06 00:00:00,Peru,Argentina,2,1,Copa América,Lima,Peru,False
1957-04-07 00:00:00,Mexico,United States,6,0,FIFA World Cup qualification,Mexico City,Mexico,False
1957-04-09 00:00:00,Peru,Argentina,1,4,Friendly,Lima,Peru,False
1957-04-10 00:00:00,Northern Ireland,Wales,0,0,British Championship,Belfast,Northern Ireland,False
1957-04-13 00:00:00,Peru,Brazil,1,1,FIFA World Cup qualification,Lima,Peru,False
1957-04-14 00:00:00,Austria,Switzerland,4,0,International Cup,Vienna,Austria,False
1957-04-17 00:00:00,Mauritius,Réunion,1,0,Friendly,Curepipe,Mauritius,False
1957-04-20 00:00:00,Martinique,Guadeloupe,6,1,Friendly,Fort-de-France,Martinique,False
