date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2001-04-25 00:00:00,Spain,Japan,1,0,Friendly,Córdoba,Spain,False
2001-04-25 00:00:00,Switzerland,Sweden,0,2,Friendly,Geneva,Switzerland,False
2001-04-25 00:00:00,Trinidad and Tobago,Mexico,1,1,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
2001-04-25 00:00:00,Turkey,Albania,0,2,Friendly,Gaziantep,Turkey,False
2001-04-25 00:00:00,United States,Costa Rica,1,0,FIFA World Cup qualification,Kansas City,United States,False
2001-04-25 00:00:00,Uzbekistan,Turkmenistan,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2001-04-26 00:00:00,Belize,Nicaragua,2,1,Friendly,Belize City,Belize,False
2001-04-26 00:00:00,Canada,Iran,1,0,Friendly,Cairo,Egypt,True
2001-04-26 00:00:00,Egypt,South Korea,1,2,Friendly,Cairo,Egypt,False
2001-04-26 00:00:00,United Arab Emirates,India,1,0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
2001-04-27 00:00:00,Uzbekistan,Jordan,2,2,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2001-04-27 00:00:00,Yemen,Brunei,1,0,FIFA World Cup qualification,Sana'a,Yemen,False
2001-04-28 00:00:00,Bangladesh,Bhutan,3,1,Friendly,Dhaka,Bangladesh,False
2001-04-28 00:00:00,Congo,Madagascar,2,0,FIFA World Cup qualification,Pointe-Noire,Congo,False
2001-04-28 00:00:00,Maldives,China PR,0,1,FIFA World Cup qualification,Malé,Maldives,False
2001-04-29 00:00:00,Cambodia,Indonesia,0,2,FIFA World Cup qualification,Phnom Penh,Cambodia,False
2001-04-29 00:00:00,Mozambique,South Africa,0,3,COSAFA Cup,Maputo,Mozambique,False
2001-04-30 00:00:00,Oman,Laos,12,0,FIFA World Cup qualification,Muscat,Oman,False
2001-04-30 00:00:00,Syria,Philippines,12,0,FIFA World Cup qualification,Aleppo,Syria,False
2001-05-03 00:00:00,Jordan,Taiwan,6,0,FIFA World Cup qualification,Amman,Jordan,False
2001-05-03 00:00:00,Turkmenistan,Uzbekistan,2,5,FIFA World Cup qualification,Amman,Jordan,True
2001-05-04 00:00:00,Algeria,Morocco,1,2,FIFA World Cup qualification,Algiers,Algeria,False
2001-05-04 00:00:00,Oman,Laos,7,0,FIFA World Cup qualification,Muscat,Oman,False
2001-05-04 00:00:00,Syria,Philippines,5,1,FIFA World Cup qualification,Aleppo,Syria,False
2001-05-04 00:00:00,United Arab Emirates,Brunei,4,0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
2001-05-04 00:00:00,Yemen,India,3,3,FIFA World Cup qualification,Sana'a,Yemen,False
2001-05-05 00:00:00,Jordan,Turkmenistan,1,2,FIFA World Cup qualification,Amman,Jordan,False
2001-05-05 00:00:00,Madagascar,Tunisia,0,2,FIFA World Cup qualification,Antananarivo,Madagascar,False
2001-05-05 00:00:00,Nigeria,Liberia,2,0,FIFA World Cup qualification,Port Harcourt,Nigeria,False
2001-05-05 00:00:00,Sierra Leone,Ghana,1,1,FIFA World Cup qualification,Freetown,Sierra Leone,False
2001-05-05 00:00:00,South Africa,Zimbabwe,2,1,FIFA World Cup qualification,Johannesburg,South Africa,False
2001-05-05 00:00:00,Saint Kitts and Nevis,Puerto Rico,2,0,Friendly,Basseterre,Saint Kitts and Nevis,False
2001-05-06 00:00:00,Angola,Cameroon,2,0,FIFA World Cup qualification,Luanda,Angola,False
2001-05-06 00:00:00,Cambodia,China PR,0,4,FIFA World Cup qualification,Phnom Penh,Cambodia,False
2001-05-06 00:00:00,Congo,DR Congo,1,1,FIFA World Cup qualification,Pointe-Noire,Congo,False
2001-05-06 00:00:00,Egypt,Senegal,1,0,FIFA World Cup qualification,Cairo,Egypt,False
2001-05-06 00:00:00,Maldives,Indonesia,0,2,FIFA World Cup qualification,Malé,Maldives,False
2001-05-06 00:00:00,Togo,Zambia,3,2,FIFA World Cup qualification,Lomé,Togo,False
2001-05-07 00:00:00,Guernsey,Jersey,4,1,Friendly,St. Sampson,Guernsey,False
2001-05-07 00:00:00,Jordan,Uzbekistan,1,1,FIFA World Cup qualification,Amman,Jordan,False
2001-05-07 00:00:00,Oman,Philippines,7,0,FIFA World Cup qualification,Muscat,Oman,False
2001-05-07 00:00:00,Syria,Laos,11,0,FIFA World Cup qualification,Aleppo,Syria,False
2001-05-07 00:00:00,Turkmenistan,Taiwan,1,0,FIFA World Cup qualification,Amman,Jordan,True
2001-05-09 00:00:00,Estonia,Finland,1,1,Friendly,Kuressaare,Estonia,False
2001-05-09 00:00:00,Georgia,Azerbaijan,1,0,Friendly,Kutaisi,Georgia,False
2001-05-10 00:00:00,Trinidad and Tobago,Grenada,5,3,Friendly,Macoya,Trinidad and Tobago,False
2001-05-11 00:00:00,Oman,Philippines,2,0,FIFA World Cup qualification,Muscat,Oman,False
2001-05-11 00:00:00,Syria,Laos,9,0,FIFA World Cup qualification,Aleppo,Syria,False
2001-05-11 00:00:00,Yemen,United Arab Emirates,2,1,FIFA World Cup qualification,Sana'a,Yemen,False
2001-05-12 00:00:00,Brunei,India,0,1,FIFA World Cup qualification,Bandar Seri Begawan,Brunei,False
2001-05-13 00:00:00,China PR,Indonesia,5,1,FIFA World Cup qualification,Kunming,China PR,False
2001-05-13 00:00:00,Lebanon,Pakistan,6,0,FIFA World Cup qualification,Beirut,Lebanon,False
2001-05-13 00:00:00,Thailand,Sri Lanka,4,2,FIFA World Cup qualification,Beirut,Lebanon,True
2001-05-15 00:00:00,Lebanon,Sri Lanka,4,0,FIFA World Cup qualification,Beirut,Lebanon,False
2001-05-15 00:00:00,Martinique,Jamaica,0,1,CFU Caribbean Cup,Arima,Trinidad and Tobago,True
2001-05-15 00:00:00,Thailand,Pakistan,3,0,FIFA World Cup qualification,Beirut,Lebanon,True
2001-05-15 00:00:00,Trinidad and Tobago,Barbados,5,0,CFU Caribbean Cup,Arima,Trinidad and Tobago,False
2001-05-16 00:00:00,Cuba,Suriname,4,3,CFU Caribbean Cup,Macoya,Trinidad and Tobago,True
2001-05-16 00:00:00,Haiti,Saint Kitts and Nevis,7,2,CFU Caribbean Cup,Macoya,Trinidad and Tobago,True
2001-05-17 00:00:00,Lebanon,Thailand,1,2,FIFA World Cup qualification,Beirut,Lebanon,False
2001-05-17 00:00:00,Martinique,Barbados,3,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
2001-05-17 00:00:00,Pakistan,Sri Lanka,3,3,FIFA World Cup qualification,Beirut,Lebanon,True
2001-05-17 00:00:00,Trinidad and Tobago,Jamaica,2,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
2001-05-17 00:00:00,Andalusia,Iraq,3,1,Friendly,Vélez-Málaga,Spain,False
2001-05-18 00:00:00,Haiti,Suriname,1,1,CFU Caribbean Cup,Macoya,Trinidad and Tobago,True
2001-05-18 00:00:00,Saint Kitts and Nevis,Cuba,1,1,CFU Caribbean Cup,Macoya,Trinidad and Tobago,True
2001-05-18 00:00:00,Syria,Oman,3,3,FIFA World Cup qualification,Aleppo,Syria,False
2001-05-18 00:00:00,United Arab Emirates,Yemen,3,2,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
2001-05-19 00:00:00,Barbados,Jamaica,1,2,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
2001-05-19 00:00:00,Laos,Philippines,2,0,FIFA World Cup qualification,Vientiane,Laos,False
2001-05-19 00:00:00,Trinidad and Tobago,Martinique,1,2,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
2001-05-20 00:00:00,China PR,Cambodia,3,1,FIFA World Cup qualification,Guangzhou,China PR,False
2001-05-20 00:00:00,Haiti,Cuba,0,0,CFU Caribbean Cup,Arima,Trinidad and Tobago,True
2001-05-20 00:00:00,India,Brunei,5,0,FIFA World Cup qualification,Bangalore,India,False
2001-05-20 00:00:00,Lesotho,Eswatini,1,0,Friendly,Maseru,Lesotho,False
2001-05-20 00:00:00,Suriname,Saint Kitts and Nevis,0,4,CFU Caribbean Cup,Arima,Trinidad and Tobago,True
2001-05-20 00:00:00,Tunisia,Ivory Coast,1,1,FIFA World Cup qualification,Tunis,Tunisia,False
2001-05-22 00:00:00,Haiti,Martinique,5,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
2001-05-22 00:00:00,Singapore,New Zealand,3,0,Friendly,Singapore,Singapore,False
2001-05-22 00:00:00,Trinidad and Tobago,Cuba,2,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
2001-05-23 00:00:00,Costa Rica,Belize,4,0,UNCAF Cup,San Pedro Sula,Honduras,True
2001-05-23 00:00:00,El Salvador,Nicaragua,3,0,UNCAF Cup,Puerto Cortés,Honduras,True
2001-05-23 00:00:00,Honduras,Panama,1,2,UNCAF Cup,San Pedro Sula,Honduras,False
2001-05-24 00:00:00,Martinique,Cuba,1,0,CFU Caribbean Cup,Arima,Trinidad and Tobago,True
2001-05-25 00:00:00,El Salvador,Panama,2,1,UNCAF Cup,Tegucigalpa,Honduras,True
2001-05-25 00:00:00,England,Mexico,4,0,Friendly,Derby,England,False
2001-05-25 00:00:00,Guatemala,Belize,3,3,UNCAF Cup,Puerto Cortés,Honduras,True
2001-05-25 00:00:00,Honduras,Nicaragua,10,2,UNCAF Cup,Tegucigalpa,Honduras,False
2001-05-25 00:00:00,South Korea,Cameroon,0,0,Friendly,Suwon,South Korea,False
2001-05-25 00:00:00,Oman,Syria,2,0,FIFA World Cup qualification,Muscat,Oman,False
2001-05-25 00:00:00,Trinidad and Tobago,Haiti,3,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
2001-05-26 00:00:00,Pakistan,Lebanon,1,8,FIFA World Cup qualification,Bangkok,Thailand,True
2001-05-26 00:00:00,Philippines,Laos,1,1,FIFA World Cup qualification,Pasig City,Philippines,False
2001-05-26 00:00:00,Thailand,Sri Lanka,3,0,FIFA World Cup qualification,Bangkok,Thailand,False
2001-05-27 00:00:00,Costa Rica,Guatemala,1,1,UNCAF Cup,San Pedro Sula,Honduras,True
2001-05-27 00:00:00,Honduras,El Salvador,1,1,UNCAF Cup,San Pedro Sula,Honduras,False
2001-05-27 00:00:00,Indonesia,China PR,0,2,FIFA World Cup qualification,Jakarta,Indonesia,False
2001-05-27 00:00:00,Panama,Nicaragua,6,0,UNCAF Cup,Puerto Cortés,Honduras,True
2001-05-28 00:00:00,Sri Lanka,Lebanon,0,5,FIFA World Cup qualification,Bangkok,Thailand,True
2001-05-28 00:00:00,Thailand,Pakistan,6,0,FIFA World Cup qualification,Bangkok,Thailand,False
2001-05-29 00:00:00,Germany,Slovakia,2,0,Friendly,Bremen,Germany,False
2001-05-30 00:00:00,El Salvador,Guatemala,0,0,UNCAF Cup,San Pedro Sula,Honduras,True
2001-05-30 00:00:00,South Korea,France,0,5,Confederations Cup,Daegu,South Korea,False
2001-05-30 00:00:00,Mexico,Australia,0,2,Confederations Cup,Suwon,South Korea,True
2001-05-30 00:00:00,Panama,Costa Rica,1,2,UNCAF Cup,San Pedro Sula,Honduras,True
2001-05-30 00:00:00,Sri Lanka,Pakistan,3,1,FIFA World Cup qualification,Bangkok,Thailand,True
2001-05-30 00:00:00,Thailand,Lebanon,2,2,FIFA World Cup qualification,Bangkok,Thailand,False
2001-05-31 00:00:00,Brazil,Cameroon,2,0,Confederations Cup,Kashima,Japan,True
2001-05-31 00:00:00,Japan,Canada,3,0,Confederations Cup,Niigata,Japan,False
2001-06-01 00:00:00,Algeria,Angola,3,2,African Cup of Nations qualification,Algiers,Algeria,False
2001-06-01 00:00:00,Australia,France,1,0,Confederations Cup,Daegu,South Korea,True
2001-06-01 00:00:00,El Salvador,Panama,1,1,UNCAF Cup,Tegucigalpa,Honduras,True
2001-06-01 00:00:00,Guatemala,Costa Rica,2,0,UNCAF Cup,Tegucigalpa,Honduras,True
2001-06-01 00:00:00,South Korea,Mexico,2,1,Confederations Cup,Ulsan,South Korea,False
2001-06-02 00:00:00,Armenia,Belarus,0,0,FIFA World Cup qualification,Yerevan,Armenia,False
2001-06-02 00:00:00,Belgium,Latvia,3,1,FIFA World Cup qualification,Brussels,Belgium,False
2001-06-02 00:00:00,Canada,Brazil,0,0,Confederations Cup,Kashima,Japan,True
2001-06-02 00:00:00,Croatia,San Marino,4,0,FIFA World Cup qualification,Varaždin,Croatia,False
2001-06-02 00:00:00,Denmark,Czech Republic,2,1,FIFA World Cup qualification,Copenhagen,Denmark,False
2001-06-02 00:00:00,Estonia,Netherlands,2,4,FIFA World Cup qualification,Tallinn,Estonia,False
2001-06-02 00:00:00,Faroe Islands,Switzerland,0,1,FIFA World Cup qualification,Toftir,Faroe Islands,False
2001-06-02 00:00:00,Finland,Germany,2,2,FIFA World Cup qualification,Helsinki,Finland,False
2001-06-02 00:00:00,Gabon,Tunisia,1,1,African Cup of Nations qualification,Libreville,Gabon,False
2001-06-02 00:00:00,Georgia,Italy,1,2,FIFA World Cup qualification,Tbilisi,Georgia,False
2001-06-02 00:00:00,Greece,Albania,1,0,FIFA World Cup qualification,Heraklion,Greece,False
2001-06-02 00:00:00,Iceland,Malta,3,0,FIFA World Cup qualification,Reykjavík,Iceland,False
2001-06-02 00:00:00,Republic of Ireland,Portugal,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False
2001-06-02 00:00:00,Japan,Cameroon,2,0,Confederations Cup,Niigata,Japan,False
2001-06-02 00:00:00,Kenya,Morocco,1,1,African Cup of Nations qualification,Nairobi,Kenya,False
2001-06-02 00:00:00,Liechtenstein,Israel,0,3,FIFA World Cup qualification,Vaduz,Liechtenstein,False
2001-06-02 00:00:00,North Macedonia,Moldova,2,2,FIFA World Cup qualification,Skopje,North Macedonia,False
2001-06-02 00:00:00,Nigeria,Madagascar,1,0,African Cup of Nations qualification,Benin City,Nigeria,False
2001-06-02 00:00:00,Northern Ireland,Bulgaria,0,1,FIFA World Cup qualification,Belfast,Northern Ireland,False
2001-06-02 00:00:00,Paraguay,Chile,1,0,FIFA World Cup qualification,Asunción,Paraguay,False
2001-06-02 00:00:00,Peru,Ecuador,1,2,FIFA World Cup qualification,Lima,Peru,False
2001-06-02 00:00:00,Romania,Hungary,2,0,FIFA World Cup qualification,Bucharest,Romania,False
2001-06-02 00:00:00,Russia,Serbia,1,1,FIFA World Cup qualification,Moscow,Russia,False
2001-06-02 00:00:00,Slovenia,Luxembourg,2,0,FIFA World Cup qualification,Ljubljana,Slovenia,False
2001-06-02 00:00:00,Spain,Bosnia and Herzegovina,4,1,FIFA World Cup qualification,Oviedo,Spain,False
2001-06-02 00:00:00,Sweden,Slovakia,2,0,FIFA World Cup qualification,Solna,Sweden,False
2001-06-02 00:00:00,Turkey,Azerbaijan,3,0,FIFA World Cup qualification,Istanbul,Turkey,False
2001-06-02 00:00:00,Uganda,Togo,0,3,African Cup of Nations qualification,Kampala,Uganda,False
2001-06-02 00:00:00,Ukraine,Norway,0,0,FIFA World Cup qualification,Kyiv,Ukraine,False
2001-06-02 00:00:00,Wales,Poland,1,2,FIFA World Cup qualification,Cardiff,Wales,False
2001-06-02 00:00:00,Zambia,Namibia,0,0,African Cup of Nations qualification,Chingola,Zambia,False
2001-06-03 00:00:00,Argentina,Colombia,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False
2001-06-03 00:00:00,Bolivia,Venezuela,5,0,FIFA World Cup qualification,La Paz,Bolivia,False
2001-06-03 00:00:00,Burundi,Burkina Faso,0,0,African Cup of Nations qualification,Bujumbura,Burundi,False
2001-06-03 00:00:00,Congo,Mauritius,0,0,African Cup of Nations qualification,Pointe-Noire,Congo,False
2001-06-03 00:00:00,Costa Rica,El Salvador,1,1,UNCAF Cup,San Pedro Sula,Honduras,True
2001-06-03 00:00:00,France,Mexico,4,0,Confederations Cup,Ulsan,South Korea,True
2001-06-03 00:00:00,Gambia,Senegal,0,0,Friendly,Banjul,Gambia,False
2001-06-03 00:00:00,Guatemala,Panama,3,1,UNCAF Cup,San Pedro Sula,Honduras,True
2001-06-03 00:00:00,South Korea,Australia,1,0,Confederations Cup,Suwon,South Korea,False
2001-06-03 00:00:00,Lesotho,DR Congo,0,0,African Cup of Nations qualification,Maseru,Lesotho,False
2001-06-03 00:00:00,Liberia,South Africa,1,1,African Cup of Nations qualification,Paynesville,Liberia,False
2001-06-03 00:00:00,Libya,Ivory Coast,0,3,African Cup of Nations qualification,Tripoli,Libya,False
2001-06-03 00:00:00,Zimbabwe,Ghana,1,2,African Cup of Nations qualification,Harare,Zimbabwe,False
2001-06-04 00:00:00,Cameroon,Canada,2,0,Confederations Cup,Niigata,Japan,True
2001-06-04 00:00:00,Japan,Brazil,0,0,Confederations Cup,Kashima,Japan,False
2001-06-04 00:00:00,Solomon Islands,Cook Islands,9,1,FIFA World Cup qualification,North Shore,New Zealand,True
2001-06-04 00:00:00,Vanuatu,Tahiti,1,6,FIFA World Cup qualification,North Shore,New Zealand,True
2001-06-06 00:00:00,Albania,Germany,0,2,FIFA World Cup qualification,Tirana,Albania,False
2001-06-06 00:00:00,Armenia,Poland,1,1,FIFA World Cup qualification,Yerevan,Armenia,False
2001-06-06 00:00:00,Azerbaijan,Slovakia,2,0,FIFA World Cup qualification,Baku,Azerbaijan,False
2001-06-06 00:00:00,Cook Islands,Vanuatu,1,8,FIFA World Cup qualification,North Shore,New Zealand,True
2001-06-06 00:00:00,Czech Republic,Northern Ireland,3,1,FIFA World Cup qualification,Teplice,Czech Republic,False
2001-06-06 00:00:00,Denmark,Malta,2,1,FIFA World Cup qualification,Copenhagen,Denmark,False
2001-06-06 00:00:00,Estonia,Republic of Ireland,0,2,FIFA World Cup qualification,Tallinn,Estonia,False
2001-06-06 00:00:00,Faroe Islands,Serbia,0,6,FIFA World Cup qualification,Toftir,Faroe Islands,False
2001-06-06 00:00:00,Greece,England,0,2,FIFA World Cup qualification,Athens,Greece,False
2001-06-06 00:00:00,Hungary,Georgia,4,1,FIFA World Cup qualification,Budapest,Hungary,False
2001-06-06 00:00:00,Iceland,Bulgaria,1,1,FIFA World Cup qualification,Reykjavík,Iceland,False
2001-06-06 00:00:00,Israel,Spain,1,1,FIFA World Cup qualification,Ramat-Gan,Israel,False
2001-06-06 00:00:00,Latvia,Croatia,0,1,FIFA World Cup qualification,Riga,Latvia,False
2001-06-06 00:00:00,Lithuania,Romania,1,2,FIFA World Cup qualification,Kaunas,Lithuania,False
2001-06-06 00:00:00,Luxembourg,Russia,1,2,FIFA World Cup qualification,Luxembourg,Luxembourg,False
2001-06-06 00:00:00,New Zealand,Tahiti,5,0,FIFA World Cup qualification,North Shore,New Zealand,False
2001-06-06 00:00:00,Norway,Belarus,1,1,FIFA World Cup qualification,Oslo,Norway,False
2001-06-06 00:00:00,Portugal,Cyprus,6,0,FIFA World Cup qualification,Lisbon,Portugal,False
2001-06-06 00:00:00,San Marino,Belgium,1,4,FIFA World Cup qualification,Serravalle,San Marino,False
2001-06-06 00:00:00,Sweden,Moldova,6,0,FIFA World Cup qualification,Gothenburg,Sweden,False
2001-06-06 00:00:00,Switzerland,Slovenia,0,1,FIFA World Cup qualification,Basel,Switzerland,False
2001-06-06 00:00:00,Turkey,North Macedonia,3,3,FIFA World Cup qualification,Bursa,Turkey,False
2001-06-06 00:00:00,Ukraine,Wales,1,1,FIFA World Cup qualification,Kyiv,Ukraine,False
2001-06-07 00:00:00,France,Brazil,2,1,Confederations Cup,Suwon,South Korea,True
2001-06-07 00:00:00,Japan,Australia,1,0,Confederations Cup,Yokohama,Japan,False
2001-06-07 00:00:00,United States,Ecuador,0,0,Friendly,Columbus,United States,False
2001-06-08 00:00:00,New Zealand,Cook Islands,2,0,FIFA World Cup qualification,North Shore,New Zealand,False
2001-06-08 00:00:00,Vanuatu,Solomon Islands,2,7,FIFA World Cup qualification,North Shore,New Zealand,True
2001-06-09 00:00:00,Australia,Brazil,1,0,Confederations Cup,Ulsan,South Korea,True
2001-06-10 00:00:00,Angola,Mauritius,1,0,COSAFA Cup,Luanda,Angola,False
2001-06-10 00:00:00,Jamaica,Cuba,4,1,Friendly,Kingston,Jamaica,False
2001-06-10 00:00:00,Japan,France,0,1,Confederations Cup,Yokohama,Japan,False
2001-06-10 00:00:00,Kenya,Egypt,1,1,Friendly,Nairobi,Kenya,False
2001-06-10 00:00:00,Panama,Trinidad and Tobago,0,0,Friendly,La Chorrera,Panama,False
2001-06-10 00:00:00,Sierra Leone,Gambia,1,1,Friendly,Freetown,Sierra Leone,False
2001-06-11 00:00:00,Cook Islands,Tahiti,0,6,FIFA World Cup qualification,North Shore,New Zealand,True
2001-06-11 00:00:00,New Zealand,Solomon Islands,5,1,FIFA World Cup qualification,North Shore,New Zealand,False
2001-06-13 00:00:00,New Zealand,Vanuatu,7,0,FIFA World Cup qualification,North Shore,New Zealand,False
2001-06-13 00:00:00,Tahiti,Solomon Islands,2,0,FIFA World Cup qualification,North Shore,New Zealand,True
2001-06-16 00:00:00,Jamaica,United States,0,0,FIFA World Cup qualification,Kingston,Jamaica,False
2001-06-16 00:00:00,Madagascar,Zambia,0,1,African Cup of Nations qualification,Antananarivo,Madagascar,False
2001-06-16 00:00:00,Mexico,Costa Rica,1,2,FIFA World Cup qualification,Mexico City,Mexico,False
2001-06-16 00:00:00,Morocco,Gabon,0,1,African Cup of Nations qualification,Fès,Morocco,False
2001-06-16 00:00:00,Namibia,Nigeria,0,2,African Cup of Nations qualification,Windhoek,Namibia,False
2001-06-16 00:00:00,Trinidad and Tobago,Honduras,2,4,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
2001-06-17 00:00:00,Angola,Burundi,2,1,African Cup of Nations qualification,Cabinda,Angola,False
2001-06-17 00:00:00,Burkina Faso,Algeria,1,0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False
2001-06-17 00:00:00,DR Congo,Zimbabwe,2,1,African Cup of Nations qualification,Kinshasa,DR Congo,False
2001-06-17 00:00:00,Ivory Coast,Egypt,2,2,African Cup of Nations qualification,Abidjan,Ivory Coast,False
2001-06-17 00:00:00,Sudan,Libya,1,0,African Cup of Nations qualification,Khartoum,Sudan,False
2001-06-20 00:00:00,Costa Rica,Jamaica,2,1,FIFA World Cup qualification,Alajuela,Costa Rica,False
2001-06-20 00:00:00,Honduras,Mexico,3,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False
2001-06-20 00:00:00,New Zealand,Australia,0,2,FIFA World Cup qualification,Wellington,New Zealand,False
2001-06-20 00:00:00,United States,Trinidad and Tobago,2,0,FIFA World Cup qualification,Foxborough,United States,False
2001-06-21 00:00:00,Slovakia,Bosnia and Herzegovina,0,1,Merdeka Tournament,Shah Alam,Malaysia,True
2001-06-21 00:00:00,Malaysia,Bahrain,2,4,Merdeka Tournament,Shah Alam,Malaysia,False
2001-06-23 00:00:00,Malaysia,Slovakia,0,2,Merdeka Tournament,Shah Alam,Malaysia,False
2001-06-23 00:00:00,Bahrain,Bosnia and Herzegovina,0,1,Merdeka Tournament,Shah Alam,Malaysia,True
2001-06-23 00:00:00,Bermuda,Trinidad and Tobago,0,5,Friendly,Hamilton,Bermuda,False
2001-06-24 00:00:00,Australia,New Zealand,4,1,FIFA World Cup qualification,Sydney,Australia,False
2001-06-24 00:00:00,Belize,Cuba,3,2,Friendly,Belize,Belize,False
2001-06-24 00:00:00,Lesotho,Zambia,1,2,COSAFA Cup,Maseru,Lesotho,False
2001-06-25 00:00:00,Bahrain,Slovakia,2,0,Merdeka Tournament,Shah Alam,Malaysia,True
2001-06-25 00:00:00,Malaysia,Bosnia and Herzegovina,2,2,Merdeka Tournament,Shah Alam,Malaysia,False
2001-06-26 00:00:00,India,Uzbekistan,1,2,Merdeka Tournament,Shah Alam,Malaysia,True
2001-06-28 00:00:00,Bahrain,Uzbekistan,0,2,Merdeka Tournament,Shah Alam,Malaysia,True
