date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2006-12-01 00:00:00,Tanzania,Djibouti,3,0,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-02 00:00:00,Zambia,Zanzibar,4,0,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-03 00:00:00,Sudan,Rwanda,0,0,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-03 00:00:00,Uganda,Somalia,2,0,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-05 00:00:00,Ethiopia,Zambia,0,1,CECAFA Cup,Addis Ababa,Ethiopia,False
2006-12-05 00:00:00,Tanzania,Rwanda,1,2,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-06 00:00:00,Burundi,Sudan,0,1,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-06 00:00:00,Uganda,Malawi,0,0,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-06 00:00:00,United Arab Emirates,Poland,2,5,Friendly,Abu Dhabi,United Arab Emirates,False
2006-12-08 00:00:00,Rwanda,Zambia,0,1,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-08 00:00:00,Uganda,Sudan,2,2,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-09 00:00:00,Tanzania,DR Congo,2,0,Friendly,Dar es Salaam,Tanzania,False
2006-12-09 00:00:00,Silesia,Poland,1,1,Friendly,Chorzów,Poland,False
2006-12-10 00:00:00,Rwanda,Uganda,0,0,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-10 00:00:00,United Arab Emirates,Slovakia,1,2,Friendly,Abu Dhabi,United Arab Emirates,False
2006-12-10 00:00:00,Zambia,Sudan,0,0,CECAFA Cup,Addis Ababa,Ethiopia,True
2006-12-14 00:00:00,Yemen,Comoros,2,0,Arab Cup qualification,Sana'a,Yemen,False
2006-12-15 00:00:00,Réunion,Mayotte,3,1,Friendly,Saint-Denis,Réunion,False
2006-12-17 00:00:00,Djibouti,Comoros,2,4,Arab Cup qualification,Sana'a,Yemen,True
2006-12-20 00:00:00,Yemen,Djibouti,4,1,Arab Cup qualification,Sana'a,Yemen,False
2006-12-21 00:00:00,Lebanon,Mauritania,0,0,Arab Cup qualification,Beirut,Lebanon,False
2006-12-21 00:00:00,Sudan,Somalia,6,1,Arab Cup qualification,Beirut,Lebanon,True
2006-12-24 00:00:00,Lebanon,Somalia,4,0,Arab Cup qualification,Beirut,Lebanon,False
2006-12-24 00:00:00,Singapore,Kazakhstan,0,0,King's Cup,Bangkok,Thailand,True
2006-12-24 00:00:00,Sudan,Mauritania,2,0,Arab Cup qualification,Beirut,Lebanon,True
2006-12-24 00:00:00,Thailand,Vietnam,2,1,King's Cup,Bangkok,Thailand,False
2006-12-26 00:00:00,Thailand,Singapore,2,0,King's Cup,Bangkok,Thailand,False
2006-12-26 00:00:00,Vietnam,Kazakhstan,2,1,King's Cup,Bangkok,Thailand,True
2006-12-27 00:00:00,Lebanon,Sudan,0,0,Arab Cup qualification,Beirut,Lebanon,False
2006-12-27 00:00:00,Somalia,Mauritania,2,8,Arab Cup qualification,Beirut,Lebanon,True
2006-12-27 00:00:00,Basque Country,Serbia,4,0,Friendly,Bilbao,Spain,False
2006-12-28 00:00:00,Martinique,Saint Vincent and the Grenadines,2,2,Friendly,Saint-Joseph,Martinique,False
2006-12-28 00:00:00,Singapore,Vietnam,2,3,King's Cup,Bangkok,Thailand,True
2006-12-28 00:00:00,Thailand,Kazakhstan,2,2,King's Cup,Bangkok,Thailand,False
2006-12-28 00:00:00,Galicia,Ecuador,1,1,Friendly,La Coruña,Spain,False
2006-12-30 00:00:00,Martinique,Saint Vincent and the Grenadines,1,1,Friendly,Sainte-Marie,Martinique,False
2006-12-30 00:00:00,Thailand,Vietnam,3,1,King's Cup,Bangkok,Thailand,False
2007-01-06 00:00:00,Martinique,Guadeloupe,3,0,Friendly,Le Lamentin,Martinique,False
2007-01-07 00:00:00,Haiti,Bermuda,2,0,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,True
2007-01-07 00:00:00,Singapore,Philippines,4,1,Friendly,Singapore,Singapore,False
2007-01-07 00:00:00,Yemen,Eritrea,4,1,Friendly,Sana'a,Yemen,False
2007-01-08 00:00:00,Saudi Arabia,Gambia,3,0,Friendly,Dammam,Saudi Arabia,False
2007-01-09 00:00:00,Bermuda,Haiti,0,3,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,True
2007-01-11 00:00:00,Costa Rica,Nicaragua,2,0,Friendly,San José,Costa Rica,False
2007-01-11 00:00:00,Saudi Arabia,Syria,2,1,Friendly,Dammam,Saudi Arabia,False
2007-01-12 00:00:00,Haiti,Martinique,1,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
2007-01-12 00:00:00,Malaysia,Philippines,4,0,AFF Championship,Bangkok,Thailand,True
2007-01-12 00:00:00,Thailand,Myanmar,1,1,AFF Championship,Bangkok,Thailand,False
2007-01-12 00:00:00,Trinidad and Tobago,Barbados,1,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
2007-01-13 00:00:00,Indonesia,Laos,3,1,AFF Championship,Singapore,Singapore,True
2007-01-13 00:00:00,Qatar,Oman,1,1,Friendly,Doha,Qatar,False
2007-01-13 00:00:00,Singapore,Vietnam,0,0,AFF Championship,Singapore,Singapore,False
2007-01-14 00:00:00,Cuba,Guadeloupe,1,2,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
2007-01-14 00:00:00,Malaysia,Myanmar,0,0,AFF Championship,Bangkok,Thailand,True
2007-01-14 00:00:00,Panama,Armenia,1,1,Friendly,Monterey Park,United States,True
2007-01-14 00:00:00,Thailand,Philippines,4,0,AFF Championship,Bangkok,Thailand,False
2007-01-14 00:00:00,Venezuela,Sweden,2,0,Friendly,Maracaibo,Venezuela,False
2007-01-15 00:00:00,Haiti,Barbados,2,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
2007-01-15 00:00:00,Singapore,Laos,11,0,AFF Championship,Singapore,Singapore,False
2007-01-15 00:00:00,Trinidad and Tobago,Martinique,5,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
2007-01-15 00:00:00,Vietnam,Indonesia,1,1,AFF Championship,Singapore,Singapore,True
2007-01-16 00:00:00,Myanmar,Philippines,0,0,AFF Championship,Bangkok,Thailand,True
2007-01-16 00:00:00,Guadeloupe,Guyana,3,4,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
2007-01-16 00:00:00,Thailand,Malaysia,1,0,AFF Championship,Bangkok,Thailand,False
2007-01-17 00:00:00,Barbados,Martinique,2,3,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
2007-01-17 00:00:00,Kuwait,Yemen,1,1,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-17 00:00:00,Singapore,Indonesia,2,2,AFF Championship,Singapore,Singapore,False
2007-01-17 00:00:00,Trinidad and Tobago,Haiti,3,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
2007-01-17 00:00:00,United Arab Emirates,Oman,1,2,Gulf Cup,Abu Dhabi,United Arab Emirates,False
2007-01-17 00:00:00,Vietnam,Laos,9,0,AFF Championship,Singapore,Singapore,True
2007-01-18 00:00:00,Cuba,Guyana,0,0,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
2007-01-18 00:00:00,Ecuador,Sweden,2,1,Friendly,Cuenca,Ecuador,False
2007-01-18 00:00:00,Qatar,Iraq,0,1,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-18 00:00:00,Saudi Arabia,Bahrain,2,1,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-18 00:00:00,Saint Vincent and the Grenadines,Guadeloupe,0,1,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True
2007-01-20 00:00:00,Guadeloupe,Haiti,1,3,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
2007-01-20 00:00:00,Kuwait,Oman,1,2,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-20 00:00:00,Trinidad and Tobago,Cuba,3,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
2007-01-20 00:00:00,United Arab Emirates,Yemen,2,1,Gulf Cup,Abu Dhabi,United Arab Emirates,False
2007-01-21 00:00:00,Bahrain,Iraq,1,1,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-21 00:00:00,Ecuador,Sweden,1,1,Friendly,Quito,Ecuador,False
2007-01-21 00:00:00,Saudi Arabia,Qatar,1,1,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-23 00:00:00,Cuba,Guadeloupe,2,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True
2007-01-23 00:00:00,Malaysia,Singapore,1,1,AFF Championship,Shah Alam,Malaysia,False
2007-01-23 00:00:00,Oman,Yemen,2,1,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-23 00:00:00,Trinidad and Tobago,Haiti,1,2,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False
2007-01-23 00:00:00,United Arab Emirates,Kuwait,3,2,Gulf Cup,Abu Dhabi,United Arab Emirates,False
2007-01-24 00:00:00,Qatar,Bahrain,1,2,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-24 00:00:00,Saudi Arabia,Iraq,1,0,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-24 00:00:00,Vietnam,Thailand,0,2,AFF Championship,Hanoi,Vietnam,False
2007-01-24 00:00:00,Zanzibar,Northern Cyprus,2,1,Friendly,Zanzibar,Zanzibar,False
2007-01-27 00:00:00,Oman,Bahrain,1,0,Gulf Cup,Abu Dhabi,United Arab Emirates,True
2007-01-27 00:00:00,Singapore,Malaysia,1,1,AFF Championship,Singapore,Singapore,False
2007-01-27 00:00:00,United Arab Emirates,Saudi Arabia,1,0,Gulf Cup,Abu Dhabi,United Arab Emirates,False
2007-01-28 00:00:00,Thailand,Vietnam,0,0,AFF Championship,Bangkok,Thailand,False
2007-01-30 00:00:00,United Arab Emirates,Oman,1,0,Gulf Cup,Abu Dhabi,United Arab Emirates,False
2007-01-31 00:00:00,Panama,Trinidad and Tobago,2,1,Friendly,Panama City,Panama,False
2007-01-31 00:00:00,Singapore,Thailand,2,1,AFF Championship,Singapore,Singapore,False
2007-02-03 00:00:00,Poland,Estonia,4,0,Friendly,Jerez de la Frontera,Spain,True
2007-02-04 00:00:00,Costa Rica,Trinidad and Tobago,4,0,Friendly,Alajuela,Costa Rica,False
2007-02-04 00:00:00,Thailand,Singapore,1,1,AFF Championship,Bangkok,Thailand,False
2007-02-06 00:00:00,Australia,Denmark,1,3,Friendly,London,England,True
2007-02-06 00:00:00,Botswana,Namibia,1,0,Friendly,Gaborone,Botswana,False
2007-02-06 00:00:00,Cyprus,Hungary,2,1,Cyprus International Tournament,Limassol,Cyprus,False
2007-02-06 00:00:00,Greece,South Korea,0,1,Friendly,London,England,True
2007-02-06 00:00:00,Ivory Coast,Guinea,1,0,Friendly,Le Havre,France,True
2007-02-06 00:00:00,Latvia,Bulgaria,0,2,Cyprus International Tournament,Larnaca,Cyprus,True
2007-02-06 00:00:00,Lithuania,Mali,1,3,Friendly,La Courneuve,France,True
2007-02-06 00:00:00,Nigeria,Ghana,1,4,Friendly,Brentford,England,True
2007-02-06 00:00:00,Northern Ireland,Wales,0,0,Friendly,Belfast,Northern Ireland,False
2007-02-06 00:00:00,Portugal,Brazil,2,0,Friendly,London,England,True
2007-02-07 00:00:00,Albania,North Macedonia,0,1,Friendly,Shkodër,Albania,False
2007-02-07 00:00:00,Algeria,Libya,2,1,Friendly,Algiers,Algeria,False
2007-02-07 00:00:00,Andorra,Armenia,0,0,Friendly,Sant Julià de Lòria,Andorra,False
2007-02-07 00:00:00,Belgium,Czech Republic,0,2,Friendly,Brussels,Belgium,False
2007-02-07 00:00:00,China PR,Kazakhstan,2,1,Friendly,Guangzhou,China PR,False
2007-02-07 00:00:00,Colombia,Uruguay,1,3,Friendly,Cúcuta,Colombia,False
2007-02-07 00:00:00,Croatia,Norway,2,1,Friendly,Rijeka,Croatia,False
2007-02-07 00:00:00,Cyprus,Bulgaria,0,3,Cyprus International Tournament,Nicosia,Cyprus,False
2007-02-07 00:00:00,Egypt,Sweden,2,0,Friendly,Cairo,Egypt,False
2007-02-07 00:00:00,England,Spain,0,1,Friendly,Manchester,England,False
2007-02-07 00:00:00,France,Argentina,0,1,Friendly,Saint-Denis,France,False
2007-02-07 00:00:00,Georgia,Turkey,1,0,Friendly,Tbilisi,Georgia,False
2007-02-07 00:00:00,Germany,Switzerland,3,1,Friendly,Düsseldorf,Germany,False
2007-02-07 00:00:00,Iran,Belarus,2,2,Friendly,Tehran,Iran,False
2007-02-07 00:00:00,Israel,Ukraine,1,1,Friendly,Ramat-Gan,Israel,False
2007-02-07 00:00:00,Latvia,Hungary,0,2,Cyprus International Tournament,Limassol,Cyprus,True
2007-02-07 00:00:00,Luxembourg,Gambia,2,1,Friendly,Hesperange,Luxembourg,False
2007-02-07 00:00:00,Malta,Austria,1,1,Friendly,Attard,Malta,False
2007-02-07 00:00:00,Morocco,Tunisia,1,1,Friendly,Casablanca,Morocco,False
2007-02-07 00:00:00,Netherlands,Russia,4,1,Friendly,Amsterdam,Netherlands,False
2007-02-07 00:00:00,Poland,Slovakia,2,2,Friendly,Jerez de la Frontera,Spain,True
2007-02-07 00:00:00,Romania,Moldova,2,0,Friendly,Bucharest,Romania,False
2007-02-07 00:00:00,San Marino,Republic of Ireland,1,2,UEFA Euro qualification,Serravalle,San Marino,False
2007-02-07 00:00:00,Senegal,Benin,2,1,Friendly,Rouen,France,True
2007-02-07 00:00:00,Slovenia,Estonia,1,0,Friendly,Domžale,Slovenia,False
2007-02-07 00:00:00,Togo,Cameroon,2,2,Friendly,Lomé,Togo,False
2007-02-07 00:00:00,United States,Mexico,2,0,Friendly,Glendale,United States,False
2007-02-07 00:00:00,Uzbekistan,Azerbaijan,0,0,Friendly,Qarshi,Uzbekistan,False
2007-02-07 00:00:00,Venezuela,Chile,0,1,Friendly,Maracaibo,Venezuela,False
2007-02-08 00:00:00,El Salvador,Belize,2,1,UNCAF Cup,San Salvador,El Salvador,False
2007-02-08 00:00:00,Guatemala,Nicaragua,1,0,UNCAF Cup,San Salvador,El Salvador,True
2007-02-09 00:00:00,Costa Rica,Honduras,3,1,UNCAF Cup,San Salvador,El Salvador,True
2007-02-10 00:00:00,El Salvador,Nicaragua,2,1,UNCAF Cup,San Salvador,El Salvador,False
2007-02-10 00:00:00,Guatemala,Belize,1,0,UNCAF Cup,San Salvador,El Salvador,True
2007-02-11 00:00:00,Honduras,Panama,1,1,UNCAF Cup,San Salvador,El Salvador,True
2007-02-12 00:00:00,El Salvador,Guatemala,0,0,UNCAF Cup,San Salvador,El Salvador,False
2007-02-12 00:00:00,Nicaragua,Belize,4,2,UNCAF Cup,San Salvador,El Salvador,True
2007-02-13 00:00:00,Lesotho,Eswatini,0,1,Friendly,Maseru,Lesotho,False
2007-02-13 00:00:00,Panama,Costa Rica,1,0,UNCAF Cup,San Salvador,El Salvador,True
2007-02-15 00:00:00,Nicaragua,Honduras,1,9,UNCAF Cup,San Salvador,El Salvador,True
2007-02-16 00:00:00,El Salvador,Costa Rica,0,2,UNCAF Cup,San Salvador,El Salvador,False
2007-02-16 00:00:00,Panama,Guatemala,2,0,UNCAF Cup,San Salvador,El Salvador,True
2007-02-18 00:00:00,Costa Rica,Panama,1,1,UNCAF Cup,San Salvador,El Salvador,True
2007-02-18 00:00:00,El Salvador,Guatemala,0,1,UNCAF Cup,San Salvador,El Salvador,False
2007-02-22 00:00:00,Benin,Chad,0,1,Friendly,Cotonou,Benin,False
2007-02-28 00:00:00,Mexico,Venezuela,3,1,Friendly,San Diego,United States,True
2007-03-07 00:00:00,Azerbaijan,Uzbekistan,1,0,Friendly,Shymkent,Kazakhstan,True
2007-03-07 00:00:00,Kazakhstan,Kyrgyzstan,2,0,Friendly,Shymkent,Kazakhstan,False
2007-03-09 00:00:00,Kazakhstan,Azerbaijan,1,0,Friendly,Shymkent,Kazakhstan,False
2007-03-09 00:00:00,Kyrgyzstan,Uzbekistan,0,6,Friendly,Shymkent,Kazakhstan,True
2007-03-11 00:00:00,Azerbaijan,Kyrgyzstan,1,0,Friendly,Shymkent,Kazakhstan,True
2007-03-11 00:00:00,Kazakhstan,Uzbekistan,1,1,Friendly,Shymkent,Kazakhstan,False
2007-03-18 00:00:00,Eswatini,Lesotho,0,1,Friendly,Lobamba,Eswatini,False
2007-03-20 00:00:00,Libya,Mauritania,0,0,Friendly,Tripoli,Libya,False
2007-03-21 00:00:00,Mauritius,Ivory Coast,0,3,Friendly,Belle Vue,Mauritius,False
2007-03-22 00:00:00,Jamaica,Switzerland,0,2,Friendly,Fort Lauderdale,United States,True
2007-03-24 00:00:00,Albania,Slovenia,0,0,UEFA Euro qualification,Shkodër,Albania,False
2007-03-24 00:00:00,Algeria,Cape Verde,2,0,African Cup of Nations qualification,Algiers,Algeria,False
2007-03-24 00:00:00,Austria,Ghana,1,1,Friendly,Graz,Austria,False
2007-03-24 00:00:00,Brazil,Chile,4,0,Friendly,Gothenburg,Sweden,True
2007-03-24 00:00:00,Burkina Faso,Mozambique,1,1,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False
2007-03-24 00:00:00,Cameroon,Liberia,3,1,African Cup of Nations qualification,Yaoundé,Cameroon,False
2007-03-24 00:00:00,Chad,South Africa,0,3,African Cup of Nations qualification,N'Djamena,Chad,False
2007-03-24 00:00:00,China PR,Australia,0,2,Friendly,Guangzhou,China PR,False
2007-03-24 00:00:00,Costa Rica,New Zealand,4,0,Friendly,San José,Costa Rica,False
2007-03-24 00:00:00,Croatia,North Macedonia,2,1,UEFA Euro qualification,Zagreb,Croatia,False
2007-03-24 00:00:00,Cyprus,Slovakia,1,3,UEFA Euro qualification,Nicosia,Cyprus,False
2007-03-24 00:00:00,Czech Republic,Germany,1,2,UEFA Euro qualification,Prague,Czech Republic,False
2007-03-24 00:00:00,El Salvador,Honduras,0,2,Friendly,Fort Lauderdale,United States,True
2007-03-24 00:00:00,Estonia,Russia,0,2,UEFA Euro qualification,Tallinn,Estonia,False
2007-03-24 00:00:00,Faroe Islands,Ukraine,0,2,UEFA Euro qualification,Toftir,Faroe Islands,False
2007-03-24 00:00:00,Gambia,Guinea,0,2,African Cup of Nations qualification,Bakau,Gambia,False
2007-03-24 00:00:00,Greece,Turkey,1,4,UEFA Euro qualification,Piraeus,Greece,False
2007-03-24 00:00:00,Guadeloupe,Trinidad and Tobago,2,2,Friendly,Le Gosier,Guadeloupe,False
2007-03-24 00:00:00,Haiti,Panama,3,0,Friendly,Miami,United States,True
2007-03-24 00:00:00,Republic of Ireland,Wales,1,0,UEFA Euro qualification,Dublin,Republic of Ireland,False
2007-03-24 00:00:00,Israel,England,0,0,UEFA Euro qualification,Ramat-Gan,Israel,False
2007-03-24 00:00:00,Japan,Peru,2,0,Friendly,Yokohama,Japan,False
2007-03-24 00:00:00,Kazakhstan,Serbia,2,1,UEFA Euro qualification,Almaty,Kazakhstan,False
2007-03-24 00:00:00,South Korea,Uruguay,0,2,Friendly,Seoul,South Korea,False
2007-03-24 00:00:00,Liechtenstein,Northern Ireland,1,4,UEFA Euro qualification,Vaduz,Liechtenstein,False
2007-03-24 00:00:00,Lithuania,France,0,1,UEFA Euro qualification,Kaunas,Lithuania,False
2007-03-24 00:00:00,Luxembourg,Belarus,1,2,UEFA Euro qualification,Luxembourg,Luxembourg,False
2007-03-24 00:00:00,Moldova,Malta,1,1,UEFA Euro qualification,Chișinău,Moldova,False
2007-03-24 00:00:00,Montenegro,Hungary,2,1,Friendly,Podgorica,Montenegro,False
2007-03-24 00:00:00,Netherlands,Romania,0,0,UEFA Euro qualification,Rotterdam,Netherlands,False
2007-03-24 00:00:00,Nigeria,Uganda,1,0,African Cup of Nations qualification,Abeokuta,Nigeria,False
2007-03-24 00:00:00,Norway,Bosnia and Herzegovina,1,2,UEFA Euro qualification,Oslo,Norway,False
2007-03-24 00:00:00,Poland,Azerbaijan,5,0,UEFA Euro qualification,Warsaw,Poland,False
2007-03-24 00:00:00,Portugal,Belgium,4,0,UEFA Euro qualification,Lisbon,Portugal,False
2007-03-24 00:00:00,Qatar,Iran,0,1,Friendly,Doha,Qatar,False
2007-03-24 00:00:00,Scotland,Georgia,2,1,UEFA Euro qualification,Glasgow,Scotland,False
2007-03-24 00:00:00,Senegal,Tanzania,4,0,African Cup of Nations qualification,Dakar,Senegal,False
2007-03-24 00:00:00,Seychelles,Tunisia,0,3,African Cup of Nations qualification,Victoria,Seychelles,False
2007-03-24 00:00:00,Spain,Denmark,2,1,UEFA Euro qualification,Madrid,Spain,False
2007-03-24 00:00:00,Togo,Sierra Leone,3,1,African Cup of Nations qualification,Woumé,Togo,False
2007-03-24 00:00:00,Venezuela,Cuba,3,1,Friendly,Mérida,Venezuela,False
2007-03-24 00:00:00,Kernow,Guernsey,1,1,Friendly,Cornwall,England,False
2007-03-25 00:00:00,Angola,Eritrea,6,1,African Cup of Nations qualification,Luanda,Angola,False
2007-03-25 00:00:00,Barbados,Guatemala,0,0,Friendly,Bridgetown,Barbados,False
2007-03-25 00:00:00,Bermuda,Canada,0,3,Friendly,Hamilton,Bermuda,False
2007-03-25 00:00:00,Botswana,Burundi,1,0,African Cup of Nations qualification,Gaborone,Botswana,False
2007-03-25 00:00:00,Colombia,Switzerland,3,1,Friendly,Miami,United States,True
2007-03-25 00:00:00,Congo,Zambia,0,0,African Cup of Nations qualification,Brazzaville,Congo,False
2007-03-25 00:00:00,Egypt,Mauritania,3,0,African Cup of Nations qualification,Cairo,Egypt,False
2007-03-25 00:00:00,Equatorial Guinea,Rwanda,3,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
2007-03-25 00:00:00,Kenya,Eswatini,2,0,African Cup of Nations qualification,Nairobi,Kenya,False
2007-03-25 00:00:00,Lesotho,Niger,3,1,African Cup of Nations qualification,Maseru,Lesotho,False
2007-03-25 00:00:00,Libya,Namibia,2,1,African Cup of Nations qualification,Tripoli,Libya,False
2007-03-25 00:00:00,Madagascar,Ivory Coast,0,3,African Cup of Nations qualification,Antananarivo,Madagascar,False
2007-03-25 00:00:00,Mali,Benin,1,1,African Cup of Nations qualification,Bamako,Mali,False
2007-03-25 00:00:00,Mauritius,Sudan,1,2,African Cup of Nations qualification,Curepipe,Mauritius,False
2007-03-25 00:00:00,Mexico,Paraguay,2,1,Friendly,Monterrey,Mexico,False
2007-03-25 00:00:00,Northern Mariana Islands,Guam,2,3,EAFF Championship,Oleai,Northern Mariana Islands,False
2007-03-25 00:00:00,United States,Ecuador,3,1,Friendly,Tampa,United States,False
2007-03-25 00:00:00,Zimbabwe,Morocco,1,1,African Cup of Nations qualification,Harare,Zimbabwe,False
2007-03-26 00:00:00,Jamaica,Panama,1,1,Friendly,Kingston,Jamaica,False
2007-03-27 00:00:00,Brazil,Ghana,1,0,Friendly,Solna,Sweden,True
2007-03-27 00:00:00,China PR,Uzbekistan,3,1,Friendly,Macau,Macau,True
2007-03-27 00:00:00,El Salvador,Honduras,0,2,Friendly,Cary,United States,True
2007-03-28 00:00:00,Andorra,England,0,3,UEFA Euro qualification,Barcelona,Spain,True
2007-03-28 00:00:00,Azerbaijan,Finland,1,0,UEFA Euro qualification,Baku,Azerbaijan,False
2007-03-28 00:00:00,Bulgaria,Albania,0,0,UEFA Euro qualification,Sofia,Bulgaria,False
2007-03-28 00:00:00,Chile,Costa Rica,1,1,Friendly,Talca,Chile,False
2007-03-28 00:00:00,Colombia,Paraguay,2,0,Friendly,Bogotá,Colombia,False
2007-03-28 00:00:00,Czech Republic,Cyprus,1,0,UEFA Euro qualification,Liberec,Czech Republic,False
2007-03-28 00:00:00,France,Austria,1,0,Friendly,Saint-Denis,France,False
2007-03-28 00:00:00,Georgia,Faroe Islands,3,1,UEFA Euro qualification,Tbilisi,Georgia,False
2007-03-28 00:00:00,Germany,Denmark,0,1,Friendly,Duisburg,Germany,False
2007-03-28 00:00:00,Hungary,Moldova,2,0,UEFA Euro qualification,Budapest,Hungary,False
2007-03-28 00:00:00,Republic of Ireland,Slovakia,1,0,UEFA Euro qualification,Dublin,Republic of Ireland,False
2007-03-28 00:00:00,Israel,Estonia,4,0,UEFA Euro qualification,Ramat-Gan,Israel,False
2007-03-28 00:00:00,Italy,Scotland,2,0,UEFA Euro qualification,Bari,Italy,False
2007-03-28 00:00:00,Liechtenstein,Latvia,1,0,UEFA Euro qualification,Vaduz,Liechtenstein,False
2007-03-28 00:00:00,Malta,Greece,0,1,UEFA Euro qualification,Attard,Malta,False
2007-03-28 00:00:00,Mexico,Ecuador,4,2,Friendly,Oakland,United States,True
2007-03-28 00:00:00,Northern Ireland,Sweden,2,1,UEFA Euro qualification,Belfast,Northern Ireland,False
